ID,Headword,Language_ID,Part_Of_Speech,Description,URN,Source
urn-nabu-dict-wiktionary-sux-im3-romanization,im3,sux,romanization,romanization of 𒉘 (im₃),urn:nabu:dict:wiktionary-sux:im3:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-imin-romanization,imin,sux,romanization,romanization of 𒐌 (imin),urn:nabu:dict:wiktionary-sux:imin:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-imin2-romanization,imin2,sux,romanization,romanization of 𒐅 (imin₂),urn:nabu:dict:wiktionary-sux:imin2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-immen-romanization,immen,sux,romanization,romanization of 𒆉 (immen),urn:nabu:dict:wiktionary-sux:immen:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-immen2-romanization,immen2,sux,romanization,romanization of 𒅘 (immen₂),urn:nabu:dict:wiktionary-sux:immen2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-in-romanization,in,sux,romanization,romanization of 𒅔 (in),urn:nabu:dict:wiktionary-sux:in:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-inim-romanization,inim,sux,romanization,romanization of 𒅗 (inim),urn:nabu:dict:wiktionary-sux:inim:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ir-romanization,ir,sux,romanization,romanization of 𒅕 (ir),urn:nabu:dict:wiktionary-sux:ir:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ir3-romanization,ir3,sux,romanization,romanization of 𒀴 (ir₃),urn:nabu:dict:wiktionary-sux:ir3:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-iri-romanization,iri,sux,romanization,romanization of 𒌷 (iri),urn:nabu:dict:wiktionary-sux:iri:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-iri11-romanization,iri11,sux,romanization,romanization of 𒀕 (iri₁₁),urn:nabu:dict:wiktionary-sux:iri11:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-iri12-romanization,iri12,sux,romanization,romanization of 𒀊 (iri₁₂),urn:nabu:dict:wiktionary-sux:iri12:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-irigal-romanization,irigal,sux,romanization,romanization of 𒀍 (irigal),urn:nabu:dict:wiktionary-sux:irigal:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-isisz-romanization,isisz,sux,romanization,romanization of 𒅖 (isiš),urn:nabu:dict:wiktionary-sux:isisz:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-isisz2-romanization,isisz2,sux,romanization,romanization of 𒀀𒅆 (isiš₂),urn:nabu:dict:wiktionary-sux:isisz2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-isisz3-romanization,isisz3,sux,romanization,romanization of 𒀅 (isiš₃),urn:nabu:dict:wiktionary-sux:isisz3:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-isz-romanization,isz,sux,romanization,romanization of 𒅖 (iš),urn:nabu:dict:wiktionary-sux:isz:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-isz8-romanization,isz8,sux,romanization,romanization of 𒀹 (iš₈),urn:nabu:dict:wiktionary-sux:isz8:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-iti-romanization,iti,sux,romanization,romanization of 𒌗 (iti),urn:nabu:dict:wiktionary-sux:iti:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-iti7-romanization,iti7,sux,romanization,romanization of 𒌗𒀭𒋀𒆠 (iti₇),urn:nabu:dict:wiktionary-sux:iti7:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-itid-romanization,itid,sux,romanization,romanization of 𒌗 (itid),urn:nabu:dict:wiktionary-sux:itid:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-itu-romanization,itu,sux,romanization,romanization of 𒌗 (itu),urn:nabu:dict:wiktionary-sux:itu:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-itud-romanization,itud,sux,romanization,romanization of 𒌗 (itud),urn:nabu:dict:wiktionary-sux:itud:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-itud2-romanization,itud2,sux,romanization,romanization of 𒌛 (itud₂),urn:nabu:dict:wiktionary-sux:itud2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-izi-romanization,izi,sux,romanization,romanization of 𒉈 (izi),urn:nabu:dict:wiktionary-sux:izi:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ja2-romanization,ja2,sux,romanization,romanization of 𒂷 (g̃a₂),urn:nabu:dict:wiktionary-sux:ja2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jal2-romanization,jal2,sux,romanization,romanization of 𒅅 (g̃al₂),urn:nabu:dict:wiktionary-sux:jal2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jar-romanization,jar,sux,romanization,romanization of 𒃻 (g̃ar),urn:nabu:dict:wiktionary-sux:jar:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jarza-romanization,jarza,sux,romanization,romanization of 𒉺𒀭 (g̃arza),urn:nabu:dict:wiktionary-sux:jarza:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jarza2-romanization,jarza2,sux,romanization,romanization of 𒉺𒈗 (g̃arza₂),urn:nabu:dict:wiktionary-sux:jarza2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-je26-romanization,je26,sux,romanization,romanization of 𒂷 (g̃e₂₆),urn:nabu:dict:wiktionary-sux:je26:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-je6-romanization,je6,sux,romanization,romanization of 𒈪 (g̃e₆),urn:nabu:dict:wiktionary-sux:je6:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jen-romanization,jen,sux,romanization,romanization of 𒁺 (g̃en),urn:nabu:dict:wiktionary-sux:jen:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jesz-romanization,jesz,sux,romanization,romanization of 𒄑 (g̃eš),urn:nabu:dict:wiktionary-sux:jesz:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jesz-u-romanization,jesz'u,sux,romanization,romanization of 𒐞 (g̃eš'u),urn:nabu:dict:wiktionary-sux:jesz'u:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jesz2-romanization,jesz2,sux,romanization,romanization of 𒐕 (g̃eš₂),urn:nabu:dict:wiktionary-sux:jesz2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jesz3-romanization,jesz3,sux,romanization,romanization of 𒍑 (g̃eš₃),urn:nabu:dict:wiktionary-sux:jesz3:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jeszkim-romanization,jeszkim,sux,romanization,romanization of 𒅆𒁾 (g̃eškim),urn:nabu:dict:wiktionary-sux:jeszkim:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jesznimbar-romanization,jesznimbar,sux,romanization,romanization of 𒊷 (g̃ešnimbar),urn:nabu:dict:wiktionary-sux:jesznimbar:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jesznu-romanization,jesznu,sux,romanization,romanization of 𒉢 (g̃ešnu),urn:nabu:dict:wiktionary-sux:jesznu:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jesznu2-romanization,jesznu2,sux,romanization,romanization of 𒉢𒅕 (g̃ešnu₂),urn:nabu:dict:wiktionary-sux:jesznu2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jesznu3-romanization,jesznu3,sux,romanization,romanization of 𒈿 (g̃ešnu₃),urn:nabu:dict:wiktionary-sux:jesznu3:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jesztin-romanization,jesztin,sux,romanization,romanization of 𒃾 (g̃eštin),urn:nabu:dict:wiktionary-sux:jesztin:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jesztug-romanization,jesztug,sux,romanization,romanization of 𒉿 (g̃eštug),urn:nabu:dict:wiktionary-sux:jesztug:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jesztug2-romanization,jesztug2,sux,romanization,romanization of 𒄑𒌆𒉿 (g̃eštug₂),urn:nabu:dict:wiktionary-sux:jesztug2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jesztug3-romanization,jesztug3,sux,romanization,romanization of 𒄑𒉿𒌆 (g̃eštug₃),urn:nabu:dict:wiktionary-sux:jesztug3:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ji6-romanization,ji6,sux,romanization,romanization of 𒈪 (g̃i₆),urn:nabu:dict:wiktionary-sux:ji6:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jir2-romanization,jir2,sux,romanization,romanization of 𒄈 (g̃ir₂),urn:nabu:dict:wiktionary-sux:jir2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jir3-romanization,jir3,sux,romanization,romanization of 𒄊 (g̃ir₃),urn:nabu:dict:wiktionary-sux:jir3:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jiri16-romanization,jiri16,sux,romanization,romanization of 𒄌 (g̃iri₁₆),urn:nabu:dict:wiktionary-sux:jiri16:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jiri2-romanization,jiri2,sux,romanization,romanization of 𒄈 (g̃iri₂),urn:nabu:dict:wiktionary-sux:jiri2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jiri3-romanization,jiri3,sux,romanization,romanization of 𒄊 (g̃iri₃),urn:nabu:dict:wiktionary-sux:jiri3:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jisz-romanization,jisz,sux,romanization,romanization of 𒄑 (g̃iš),urn:nabu:dict:wiktionary-sux:jisz:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jiszkim-romanization,jiszkim,sux,romanization,romanization of 𒅆𒁾 (g̃iškim),urn:nabu:dict:wiktionary-sux:jiszkim:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jizzal-romanization,jizzal,sux,romanization,romanization of 𒄑𒌆𒉿𒋔 (g̃izzal),urn:nabu:dict:wiktionary-sux:jizzal:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ju10-romanization,ju10,sux,romanization,romanization of 𒈬 (g̃u₁₀),urn:nabu:dict:wiktionary-sux:ju10:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-jurusz-romanization,jurusz,sux,romanization,romanization of 𒆗 (g̃uruš),urn:nabu:dict:wiktionary-sux:jurusz:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ka-romanization,ka,sux,romanization,romanization of 𒅗 (ka),urn:nabu:dict:wiktionary-sux:ka:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ka2-romanization,ka2,sux,romanization,romanization of 𒆍 (ka₂),urn:nabu:dict:wiktionary-sux:ka2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ka3-romanization,ka3,sux,romanization,romanization of 𒂵 (ka₃),urn:nabu:dict:wiktionary-sux:ka3:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ka4-romanization,ka4,sux,romanization,romanization of 𒋡 (ka₄),urn:nabu:dict:wiktionary-sux:ka4:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kadra-romanization,kadra,sux,romanization,romanization of 𒃻𒊮𒀀 (kadra),urn:nabu:dict:wiktionary-sux:kadra:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kadra2-romanization,kadra2,sux,romanization,romanization of 𒃻𒊮 (kadra₂),urn:nabu:dict:wiktionary-sux:kadra2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kal-romanization,kal,sux,romanization,romanization of 𒆗 (kal),urn:nabu:dict:wiktionary-sux:kal:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kala-romanization,kala,sux,romanization,romanization of 𒆗 (kala),urn:nabu:dict:wiktionary-sux:kala:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kalag-romanization,kalag,sux,romanization,romanization of 𒆗 (kalag),urn:nabu:dict:wiktionary-sux:kalag:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kalam-romanization,kalam,sux,romanization,romanization of 𒌦 (kalam),urn:nabu:dict:wiktionary-sux:kalam:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kam-romanization,kam,sux,romanization,romanization of 𒄰 (kam),urn:nabu:dict:wiktionary-sux:kam:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kan2-romanization,kan2,sux,romanization,romanization of 𒃷 (kan₂),urn:nabu:dict:wiktionary-sux:kan2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kan4-romanization,kan4,sux,romanization,romanization of 𒆍 (kan₄),urn:nabu:dict:wiktionary-sux:kan4:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kar-romanization,kar,sux,romanization,romanization of 𒋼𒀀 (kar),urn:nabu:dict:wiktionary-sux:kar:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kar2-romanization,kar2,sux,romanization,romanization of 𒃸 (kar₂),urn:nabu:dict:wiktionary-sux:kar2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kara2-romanization,kara2,sux,romanization,romanization of 𒃸 (kara₂),urn:nabu:dict:wiktionary-sux:kara2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kaskal-romanization,kaskal,sux,romanization,romanization of 𒆜 (kaskal),urn:nabu:dict:wiktionary-sux:kaskal:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kasz-romanization,kasz,sux,romanization,romanization of 𒁉 (kaš),urn:nabu:dict:wiktionary-sux:kasz:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kasz2-romanization,kasz2,sux,romanization,romanization of 𒆜 (kaš₂),urn:nabu:dict:wiktionary-sux:kasz2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ke4-romanization,ke4,sux,romanization,romanization of 𒆤 (ke₄),urn:nabu:dict:wiktionary-sux:ke4:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kesz2-romanization,kesz2,sux,romanization,romanization of 𒆟 (keš₂),urn:nabu:dict:wiktionary-sux:kesz2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-keszda-romanization,keszda,sux,romanization,romanization of 𒆟 (kešda),urn:nabu:dict:wiktionary-sux:keszda:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kesze2-romanization,kesze2,sux,romanization,romanization of 𒆟 (keše₂),urn:nabu:dict:wiktionary-sux:kesze2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ki-romanization,ki,sux,romanization,romanization of 𒆠 (ki),urn:nabu:dict:wiktionary-sux:ki:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kib-romanization,kib,sux,romanization,romanization of 𒄒 (kib),urn:nabu:dict:wiktionary-sux:kib:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kib3-romanization,kib3,sux,romanization,romanization of 𒍼 (kib₃),urn:nabu:dict:wiktionary-sux:kib3:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kid-romanization,kid,sux,romanization,romanization of 𒆤 (kid),urn:nabu:dict:wiktionary-sux:kid:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kid2-romanization,kid2,sux,romanization,romanization of 𒋺 (kid₂),urn:nabu:dict:wiktionary-sux:kid2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kin2-romanization,kin2,sux,romanization,romanization of 𒄯 (kin₂),urn:nabu:dict:wiktionary-sux:kin2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kindagal-romanization,kindagal,sux,romanization,romanization of 𒃳 (kindagal),urn:nabu:dict:wiktionary-sux:kindagal:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kindagal2-romanization,kindagal2,sux,romanization,romanization of 𒃲𒌵 (kindagal₂),urn:nabu:dict:wiktionary-sux:kindagal2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kir4-romanization,kir4,sux,romanization,romanization of 𒅗 (kir₄),urn:nabu:dict:wiktionary-sux:kir4:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kir5-romanization,kir5,sux,romanization,romanization of 𒁁 (kir₅),urn:nabu:dict:wiktionary-sux:kir5:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiri3-romanization,kiri3,sux,romanization,romanization of 𒅗 (kiri₃),urn:nabu:dict:wiktionary-sux:kiri3:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiri4-romanization,kiri4,sux,romanization,romanization of 𒊯 (kiri₄),urn:nabu:dict:wiktionary-sux:kiri4:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiri6-romanization,kiri6,sux,romanization,romanization of 𒊬 (kiri₆),urn:nabu:dict:wiktionary-sux:kiri6:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kisal-romanization,kisal,sux,romanization,romanization of 𒆦 (kisal),urn:nabu:dict:wiktionary-sux:kisal:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kislah-romanization,kislah,sux,romanization,romanization of 𒆠𒌓 (kislaḫ),urn:nabu:dict:wiktionary-sux:kislah:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kislah2-romanization,kislah2,sux,romanization,romanization of 𒆣 (kislaḫ₂),urn:nabu:dict:wiktionary-sux:kislah2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kislah3-romanization,kislah3,sux,romanization,romanization of 𒆠𒆗 (kislaḫ₃),urn:nabu:dict:wiktionary-sux:kislah3:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kisz-romanization,kisz,sux,romanization,romanization of 𒆧 (kiš),urn:nabu:dict:wiktionary-sux:kisz:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiszi10-romanization,kiszi10,sux,romanization,romanization of 𒌋𒊊 (kiši₁₀),urn:nabu:dict:wiktionary-sux:kiszi10:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiszi13-romanization,kiszi13,sux,romanization,romanization of 𒄴𒆜 (kiši₁₃),urn:nabu:dict:wiktionary-sux:kiszi13:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiszi14-romanization,kiszi14,sux,romanization,romanization of 𒋙𒉀 (kiši₁₄),urn:nabu:dict:wiktionary-sux:kiszi14:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiszi16-romanization,kiszi16,sux,romanization,romanization of 𒌑𒄉 (kiši₁₆),urn:nabu:dict:wiktionary-sux:kiszi16:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiszi17-romanization,kiszi17,sux,romanization,romanization of 𒄉 (kiši₁₇),urn:nabu:dict:wiktionary-sux:kiszi17:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiszi4-romanization,kiszi4,sux,romanization,romanization of 𒊔 (kiši₄),urn:nabu:dict:wiktionary-sux:kiszi4:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiszi5-romanization,kiszi5,sux,romanization,romanization of 𒉾 (kiši₅),urn:nabu:dict:wiktionary-sux:kiszi5:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiszi6-romanization,kiszi6,sux,romanization,romanization of 𒁝 (kiši₆),urn:nabu:dict:wiktionary-sux:kiszi6:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiszi7-romanization,kiszi7,sux,romanization,romanization of 𒁝 (kiši₇),urn:nabu:dict:wiktionary-sux:kiszi7:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiszi8-romanization,kiszi8,sux,romanization,romanization of 𒁞 (kiši₈),urn:nabu:dict:wiktionary-sux:kiszi8:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiszi9-romanization,kiszi9,sux,romanization,romanization of 𒁬 (kiši₉),urn:nabu:dict:wiktionary-sux:kiszi9:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiszib-romanization,kiszib,sux,romanization,romanization of 𒈩 (kišib),urn:nabu:dict:wiktionary-sux:kiszib:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiszib3-romanization,kiszib3,sux,romanization,romanization of 𒁾 (kišib₃),urn:nabu:dict:wiktionary-sux:kiszib3:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiszig-romanization,kiszig,sux,romanization,romanization of 𒌑𒄉 (kišig),urn:nabu:dict:wiktionary-sux:kiszig:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kiszig2-romanization,kiszig2,sux,romanization,romanization of 𒄉 (kišig₂),urn:nabu:dict:wiktionary-sux:kiszig2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ku-romanization,ku,sux,romanization,romanization of 𒆪 (ku),urn:nabu:dict:wiktionary-sux:ku:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ku2-romanization,ku2,sux,romanization,romanization of 𒅥 (ku₂),urn:nabu:dict:wiktionary-sux:ku2:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ku3-romanization,ku3,sux,romanization,romanization of 𒆬 (ku₃),urn:nabu:dict:wiktionary-sux:ku3:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ku4-romanization,ku4,sux,romanization,romanization of 𒆭 (ku₄),urn:nabu:dict:wiktionary-sux:ku4:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ku5-romanization,ku5,sux,romanization,romanization of 𒋻 (ku₅),urn:nabu:dict:wiktionary-sux:ku5:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ku6-romanization,ku6,sux,romanization,romanization of 𒄩 (ku₆),urn:nabu:dict:wiktionary-sux:ku6:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-ku7-romanization,ku7,sux,romanization,romanization of 𒆯 (ku₇),urn:nabu:dict:wiktionary-sux:ku7:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kud-romanization,kud,sux,romanization,romanization of 𒋻 (kud),urn:nabu:dict:wiktionary-sux:kud:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kug-romanization,kug,sux,romanization,romanization of 𒆬 (kug),urn:nabu:dict:wiktionary-sux:kug:romanization,wiktionary-sux
urn-nabu-dict-wiktionary-sux-kuj4-romanization,kuj4,sux,romanization,romanization of 𒄿𒇻 (kug̃₄),urn:nabu:dict:wiktionary-sux:kuj4:romanization,wiktionary-sux
