ID,URN,Passage_SHA256,Cantiga_ID,Line,Stanza,Number_Gap,Primary_Text
l-846-15,urn:nabu:cantigas:846:15,fc3556466542e1fa7fa24353cb51aa06b84c2336619833b18127a23302113ed2,c-846,15,3,,"Que o recebades mui bem,"
l-846-16,urn:nabu:cantigas:846:16,d72295e6c71b9c514eca37c9b4afd6f0b5fdd8655ba9a84a3ab8398726f1a14a,c-846,16,3,,"filha, quand'ante vós veer,"
l-846-17,urn:nabu:cantigas:846:17,31d5bbb254f23a52aa2cf83d7d7a21e7b1fa691b7e3d2b434c33f5aec5e167cf,c-846,17,3,,e todo quanto vos disser
l-846-18,urn:nabu:cantigas:846:18,bb108539e5dd2dd24f73efbc1f24205f29cf297ceda22389f8c07eaf1e5cf27a,c-846,18,3,,"outorgade-lho e, por en,"
l-846-19,urn:nabu:cantigas:846:19,ac0567ccb2fd36f4e610b67633c33dc0a04b21a30fde94d3246b749bdc33e225,c-846,19,3,,"filha, fazed'end'o melhor:"
l-846-20,urn:nabu:cantigas:846:20,e840372abb62ce4c6c6df1e977c3099c4f214312b70cde0a3994172d491fb057,c-846,20,3,,"pois vos seu amor enganou,"
l-846-21,urn:nabu:cantigas:846:21,28ecb17985060782cd83872000245c07120eba60d57524011b587841a2b2d79d,c-846,21,3,,que o engane voss'amor.
l-847-1,urn:nabu:cantigas:847:1,d64d984336f2d6f08282211f9ca8710b042f8d36bcaf41a448d23099663768a4,c-847,1,1,,"Disserom-m'hoj', ai amiga, que nom"
l-847-2,urn:nabu:cantigas:847:2,c8fcff633b73c7a33a71f3911c34b364e148b8749d6e96b719db17c5019e3532,c-847,2,1,,"é meu amig'almirante do mar,"
l-847-3,urn:nabu:cantigas:847:3,456ab5162e3961d8f23442d4ee9cbbb4fe49ace9a9d17e4e17309585f3ae1f8d,c-847,3,1,,e meu coraçom já pode folgar
l-847-4,urn:nabu:cantigas:847:4,a85b978be350a908b741f1e2452b52e3ed2cf90f616ba9a8dd6c083dcffd86c4,c-847,4,1,,"e dormir já, e, por esta razom,"
l-847-5,urn:nabu:cantigas:847:5,64484e575cb7cbef6a00757dbf32ba7d470d6a43d7edbfce92306676efecdab6,c-847,5,1,,o que do mar meu amigo sacou
l-847-6,urn:nabu:cantigas:847:6,55b2739bbdb9b7e6b2c2440f6e78fab2f8e2bce11df196ebbde130321eda776b,c-847,6,1,,"saque-o Deus de coitas, que a[r] jogou"
l-847-7,urn:nabu:cantigas:847:7,7570f34aaed49a21fd200ba644b419a8fddc1698f9cb802e199e2d8df5ce1109,c-847,7,2,,"mui bem a mim, ca já nom andarei"
l-847-8,urn:nabu:cantigas:847:8,ba90654fc1e2b72469140551aec45dc546be8a3d2d1f7db8d362dcce3c4f2187,c-847,8,2,,"triste por vento que veja fazer,"
l-847-9,urn:nabu:cantigas:847:9,40f4bc504f70c617e06b76c6561a83df3e65c2c4b3e4ef8afc3012413d9fb988,c-847,9,2,,nem por tormenta nom hei de perder
l-847-10,urn:nabu:cantigas:847:10,ec7414c227ba66b8c9085929add166af80a88867bd261453a11327b9351c045d,c-847,10,2,,"o sono, amiga; mais, se foi el-rei"
l-847-11,urn:nabu:cantigas:847:11,fe3ade7ff842c174642285f56f718b03141add51efc3791f887db1fdee1d4617,c-847,11,2,,"o que do mar meu amigo sacou,"
l-847-12,urn:nabu:cantigas:847:12,273241dd5bb0fd715ab7d5d97254782e23c4c686d509991e534fd1b2f85c5694,c-847,12,2,,"saque-o Deus de coitas, que a[r] jogou"
l-847-13,urn:nabu:cantigas:847:13,f4a939375a73cfe8d21ab31b23d09ec0ccea6ee1e4ac038b97ff94ba90bcb417,c-847,13,3,,"mui bem a mim, ca, já cada que vir"
l-847-14,urn:nabu:cantigas:847:14,e4fc44240d42daa9b98dba06f8bb4c78e65cbbcde09d1d4d58c8006fb451f5c9,c-847,14,3,,"algum home de fronteira chegar,"
l-847-15,urn:nabu:cantigas:847:15,53127e87ae5ce18be48c45ac0f9da3e29adb822038d82fdcee429204414ac50e,c-847,15,3,,nom hei medo que mi diga pesar;
l-847-16,urn:nabu:cantigas:847:16,630996129167225e5ab4fb9b9e7c157df4c93fe484de0b54c1e95683bb030c1d,c-847,16,3,,"mais, porque m'el fez bem sem lho pedir,"
l-847-17,urn:nabu:cantigas:847:17,5609a4936cdeaf40e2435ff43b8f47f796a1e4eca8010051d482616b88a7ba81,c-847,17,3,,o que do mar meu amigo sacou
l-847-18,urn:nabu:cantigas:847:18,3846ea4d24c1e5a4dca4aa32f2a82f18b02e62352ecfbe9aaa8137ef3be59787,c-847,18,3,,"saque-o Deus de coitas, que a[r] jogou."
l-848-1,urn:nabu:cantigas:848:1,059b312e7ca038ffdd3dffb23dd285f6d8954eb8e3ee1e7cc8fa9aee9da22458,c-848,1,1,,Que muitas vezes eu cuido no bem
l-848-2,urn:nabu:cantigas:848:2,adc56cb4d1399a742fdba0a14bf9917a62b7042820f37e4eb028a25ed0af1115,c-848,2,1,,que meu amigo mi quer e no mal
l-848-3,urn:nabu:cantigas:848:3,53a26a539c63f39b1c8cc207d8c396311bb8d649db69db3049326af1de802fda,c-848,3,1,,que lhi por mi de muitas guisas vem!
l-848-4,urn:nabu:cantigas:848:4,dec6b087cd7a2ebdfb8e0f46f2553509f25c40a5fe04bed423abe6cac6f2cef1,c-848,4,1,,"Mais, quand'aquesto cuid', ar cuid'eu al:"
l-848-5,urn:nabu:cantigas:848:5,f7a652f22bd739fd91b5f1ab618897214e9b6365ae85a9fa2c1a2ed7cb99ece2,c-848,5,1,,"se mi quer bem, que lho quer'eu maior,"
l-848-6,urn:nabu:cantigas:848:6,665bd4009a1d36c2d90d6a9d26b2169dedd744cf60475c44ece01e9db2f99fb6,c-848,6,1,,"e, se lhi vem mal, que é por senhor."
l-848-7,urn:nabu:cantigas:848:7,e9e346d1be8abe73466e33c0b7d47b3c4a9ee5bf8feaf53d9894220d28709f8f,c-848,7,2,,"E, pois assi [é], que razom diria"
l-848-8,urn:nabu:cantigas:848:8,a28eddb65ddf839a2acf9a3efb936c2e94df9e1f9a53f48ec1dc33125ccbce2c,c-848,8,2,,por que nom sofra mal? Nom há razom;
l-848-9,urn:nabu:cantigas:848:9,96596de9f416afda5ef9f888ef1d9cab2e2c74699af74fe9a6ae0e6655eba90d,c-848,9,2,,"e, u eu cuido que nom poderia"
l-848-10,urn:nabu:cantigas:848:10,8da6244b9ddcb336eff20a306f5ac47cda5a3ae4dfc0acc5eefe378bdb76a56b,c-848,10,2,,"- tam gram bem mi quer -, cuido log'entom,"
l-848-11,urn:nabu:cantigas:848:11,140dedf92f60f21c59f4f6754a968f3e42dbee6d200f04cf65705b301c368718,c-848,11,2,,"se mi quer bem, que lho quer'eu maior,"
l-848-12,urn:nabu:cantigas:848:12,2fbbf79fb26c3c4b7004dfbbe3d2d8ab7a5fb249c75af63c7df9d1ec957f6ccd,c-848,12,2,,"e, se lhi vem mal, que é por senhor."
l-848-13,urn:nabu:cantigas:848:13,23beccbc93293ba8fd9965ceb127453bddbeb8215049de99726511e2ab3f9ad3,c-848,13,3,,E por tod'esto dev'el a sofrer
l-848-14,urn:nabu:cantigas:848:14,35041dadb0ad6f8c3ca13ea729af70982e182e47a271c94c7b767ba3c2d259ec,c-848,14,3,,"tod'aquel mal que lh'hoje vem por mi,"
l-848-15,urn:nabu:cantigas:848:15,041a5a0b926e898f20b455b0dd456966e6554618b7ffb1cd697d0d6e703afe41,c-848,15,3,,pero cuido que nom pode viver
l-848-16,urn:nabu:cantigas:848:16,eeb85903dfcfb55c695900111b539a565b893c92a247c5ba852e37cc1249425b,c-848,16,3,,"- tam gram bem mi quer -, mais [cuido] log'i,"
l-848-17,urn:nabu:cantigas:848:17,dd9a501e2ccd0e18081b6c7cf3829fac859de75300cc0191f4805fa9d543875b,c-848,17,3,,"se mi quer bem, que lho quer'eu maior,"
l-848-18,urn:nabu:cantigas:848:18,cd802f5300075d07674b0e2b0ef78b5ee71b57248e1398c9bf2ae972adcb026e,c-848,18,3,,"e, se lhi vem mal, que é por senhor."
l-849-1,urn:nabu:cantigas:849:1,3cc2f97a58704922bbe2b03647225459010a06b624b07de7f31eefc2ef0b4260,c-849,1,1,,"Mia filha, nom hei eu prazer"
l-849-2,urn:nabu:cantigas:849:2,1fca40ecefab14039537567d0ccc85ee7be8dd87105c34ef8cdb341e82161769,c-849,2,1,,"de que parecedes tam bem,"
l-849-3,urn:nabu:cantigas:849:3,92133e7bcd73eaac32f9d5de74a9defa7a89f09dd4a1954e659eeab71b1d49a8,c-849,3,1,,ca voss'amigo falar vem
l-849-4,urn:nabu:cantigas:849:4,66ddfc3476c65ed9b52995fc6940879391293c730a58b07f8a11bcdcf1d10f49,c-849,4,1,,"convosc', e ven[ho]-vos dizer"
l-849-5,urn:nabu:cantigas:849:5,5064c5c3f01f1c3048708ec921e5c0a1dad802a9e519d2da2e5f6b12e11efb63,c-849,5,1,,que nulha rem nom creades
l-849-6,urn:nabu:cantigas:849:6,4e61bc62119ea71bb9fe778b50eb0cff824a8f89990916cfffe0eb9b34448e4c,c-849,6,1,,"que vos diga - que sabiades,"
l-849-7,urn:nabu:cantigas:849:7,7f3634fc89d424a2ab079eb71cf8e88d2bdab4108904b0d310ecfe67230082ab,c-849,7,2,,"filha, ca perderedes i,"
l-849-8,urn:nabu:cantigas:849:8,f930a1f704b1d7277f6e75e6f2d89346a985d8c4d232e5a5acdda13c662e6b3f,c-849,8,2,,e pesar-mi-á de coraçom;
l-849-9,urn:nabu:cantigas:849:9,474ce73628b43465af9801159c1743295bec59b9ed1a34998439bd6020343264,c-849,9,2,,"e já Deus nunca mi perdom,"
l-849-10,urn:nabu:cantigas:849:10,1b0d53c2757c7040115dc47d4fd8920dec859c3e33585b824febb5540364d32d,c-849,10,2,,"se menç', e digo-vos assi:"
l-849-11,urn:nabu:cantigas:849:11,9fff709adc46ace6108967b07daba0a16ff451d6d365f1a1a539dfc49597ec12,c-849,11,2,,que nulha rem nom creades
l-849-12,urn:nabu:cantigas:849:12,6f213f0e406cb9119cda6443fde5c08cf418b8cb4f24661492d93b0eaca3b6e0,c-849,12,2,,"que vos diga - que sabiades,"
l-849-13,urn:nabu:cantigas:849:13,3762d9b83d9448b9a6e0682355d4297d82c9ad7824cc2194a61a5738c62dba50,c-849,13,3,,"filha, ca perderedes i,"
l-849-14,urn:nabu:cantigas:849:14,85c4a094160ce90ffc5347521c180e88fbd0b33a0d7a380461a02382ef9121d2,c-849,14,3,,e vedes que vos averrá:
l-849-15,urn:nabu:cantigas:849:15,1922caf5ff06941136976026dd99f78aaabd88deb70ba3027fe0ed0193d32841,c-849,15,3,,"des quand'eu quiser, nom será;"
l-849-16,urn:nabu:cantigas:849:16,dd2e3915a93275235432caf87c8cbfa73758d9b9552f9d1bedc9190cbb43c83b,c-849,16,3,,[e] ora vos defend'aqui
l-849-17,urn:nabu:cantigas:849:17,423cc684f22c8343d3e37d6c805a82287905d9bf20f4bbc9fdc2a2ad293fca6d,c-849,17,3,,que nulha rem nom creades
l-849-18,urn:nabu:cantigas:849:18,166f7b484d6b3166a79b315b5283802eaddd1d0c1cb3d6e5e1aa1596990bf68f,c-849,18,3,,"que vos diga - que sabiades,"
l-849-19,urn:nabu:cantigas:849:19,d86bdfe38e190a69e5c22b0f499d508abd7984590d820ca23fe2c4f51f421c16,c-849,19,4,,"filha, ca perderedes i"
l-849-20,urn:nabu:cantigas:849:20,19169f2908fef840865e171a393a2b8c755b3454f2a974aab7b47066b050ff5c,c-849,20,4,,"no voss', e demais pesa a mim."
l-850-1,urn:nabu:cantigas:850:1,7b5dadeb061ca253b7937670b6a8958851912e4f4955eeadac4ed0a6e38489a3,c-850,1,1,,"- Voss'amigo que vos sempre serviu,"
l-850-2,urn:nabu:cantigas:850:2,0997e4fb75ff59f6a77183e1b4e726920cd255b3e35db41dc17cad682d0810be,c-850,2,1,,"dized', amiga, que vos mereceu"
l-850-3,urn:nabu:cantigas:850:3,ccfdafd2c3e2dd0df35e169bdaf1d5e1276d3ca4fd86db3a5d35823f1d4dcaa6,c-850,3,1,,pois que s'agora convosco perdeu?
l-850-4,urn:nabu:cantigas:850:4,8b0eef54d0d359bfc00b4d8ee18e535f85c6d1c6429c2541cf89136ae264ba45,c-850,4,1,,"Se per vossa culpa foi, nom foi bem."
l-850-5,urn:nabu:cantigas:850:5,d9132100eccbe407ea27d53079ce57d61205abea16e35e6a1033763615c5bdf6,c-850,5,1,,"- Nom sei, amiga, dizem que oiu"
l-850-6,urn:nabu:cantigas:850:6,0115d8297327199bc26c314d81f09760acc55fb1b5d68eec53dd7807035565b8,c-850,6,1,,dizer nom sei quê e morre por en.
l-850-7,urn:nabu:cantigas:850:7,515750efe2ecf9ca77e70b4765b2938dbe0b904150309748cbc59d6df7393431,c-850,7,2,,"- Nom sei, amiga, que foi ou que é"
l-850-8,urn:nabu:cantigas:850:8,1976d9f0db4c9c0bb94dab2c07193b51637e1384efa6c82af98a6296668b0e06,c-850,8,2,,"ou que será, ca sabemos que nom"
l-850-9,urn:nabu:cantigas:850:9,d97deda2db38734d972a99039eab2cc99a81472f4b9d135f5bfe02976670423b,c-850,9,2,,"vos errou nunca voss'amigo, e som"
l-850-10,urn:nabu:cantigas:850:10,78b7180b0653b6c00e036d996527aa9da5640928daaccee0b01f1380c7c46340,c-850,10,2,,maravilhados todos end'aqui.
l-850-11,urn:nabu:cantigas:850:11,1a15f18f835549e49cf3cdc7a8ce7de2f5c492b815ab3cf46b0768c06df259e3,c-850,11,2,,"- Nom sei, amiga, el, cada u é,"
l-850-12,urn:nabu:cantigas:850:12,81f314ae54da43a9a39de816fb16cfef785089a6539595e60c97de6865f85a72,c-850,12,2,,aprende novas com que morr'assi.
l-850-13,urn:nabu:cantigas:850:13,7910aa99e71c3e1d1a645ce325ac993becd0c009399f14a9198b61f093ef73c3,c-850,13,3,,"- Vós, amiga, nom podedes partir"
l-850-14,urn:nabu:cantigas:850:14,1a9fce4d1a31de9d25aa67a4011e9e0e19a3e0606b68479cdcaecc31d9f2d594,c-850,14,3,,que nom tenham por cousa desigual
l-850-15,urn:nabu:cantigas:850:15,79e10e0f0efd5eae9ade028feafb4014a4ed0d7199464241bca551ee59d91689,c-850,15,3,,servir-vos sempr'e fazerdes-lhi mal;
l-850-16,urn:nabu:cantigas:850:16,89bdc87620067bf88a1fcfae395b790182757eea1daa96c018cacb74b1022f26,c-850,16,3,,e que diredes de s'assi perder?
l-850-17,urn:nabu:cantigas:850:17,31a79ac7ac306ba32b0cc6fed88dc53e7780146940e3ef780685f61e5169e78d,c-850,17,3,,"- Nom sei, amiga, el quer sempr'oír"
l-850-18,urn:nabu:cantigas:850:18,02bc9495b9bc743641cf61ce99b4c8e9548f63db5643bf6eeb891bf0602a459a,c-850,18,3,,novas de pouca prol pera morrer.
l-852-1,urn:nabu:cantigas:852:1,6d02108505e4f78a7f173928a80419918426b19af05be318544874480f2158f9,c-852,1,1,,"Ai Santiago, padrom sabido,"
l-852-2,urn:nabu:cantigas:852:2,64cf36ec16bfd26204e11df15d44b7f4595b3a093a398b8170fc2b89ab0fa990,c-852,2,1,,vós mi adugades o meu amigo;
l-852-3,urn:nabu:cantigas:852:3,1eaf85f6f493699f222a8e6815e6677e59fa210216e94877336fe28601c552c8,c-852,3,1,,sobre mar vem quem frores d'amor tem;
l-852-4,urn:nabu:cantigas:852:4,968cb6c4307a9ae77df469e9276a957d3320c9c0e14f89ee3377c7ebb568f898,c-852,4,1,,"mirarei, madre, as torres de Jeen."
l-852-5,urn:nabu:cantigas:852:5,8d34c3a3a895b32082b33db6e43490c45550b06bf03facd44c0c2e6e559fe3f0,c-852,5,2,,"Ai Santiago, padrom provado,"
l-852-6,urn:nabu:cantigas:852:6,d385c2f701f8c6bca5c1a2f0507a5a98ab571beed649a08f45479e457fb3a425,c-852,6,2,,vós mi adugades o meu amado;
l-852-7,urn:nabu:cantigas:852:7,220b8881394691134c9b7c4203bd7168988d588d34e3dda769a8444aac1b24a1,c-852,7,2,,sobre mar vem quem frores d'amor tem;
l-852-8,urn:nabu:cantigas:852:8,c440fd59a7b73fb4415cb2f60135c093176ab26dd0860525fdc711528d1c793d,c-852,8,2,,"mirarei, madre, as torres de Jeen."
l-853-1,urn:nabu:cantigas:853:1,2de7962e1043caf8a46ce42fa0b8bafed7cf8f0cf4ff0cab30d151e1168151ff,c-853,1,1,,"Vou-m'eu, senhor, e quero-vos leixar"
l-853-2,urn:nabu:cantigas:853:2,ee5ff90ce8f84960106f9b5feaa7583cf4ce4d61031568f7eec42a1f0a973484,c-853,2,1,,encomendad'este meu coraçom
l-853-3,urn:nabu:cantigas:853:3,c2275ba85a9f6531f1d0f6ed671f795c31cf9f26e50d007f4b07e2845e352c6a,c-853,3,1,,"- que fique vosc', e faredes razom,"
l-853-4,urn:nabu:cantigas:853:4,1449456df452ba586eaa436c26a5469d8d97fe3712ef42c5b7883f42e80ef36d,c-853,4,1,,"senhor, se vos algũa vez nembrar;"
l-853-5,urn:nabu:cantigas:853:5,6dd54d30a91a73feb13046c9c61cd6a624d9c66e53420383d57c8d92423a0b6b,c-853,5,1,,"ca el de vós nunca se partirá,"
l-853-6,urn:nabu:cantigas:853:6,04175146c22c1d5239347b46dd9665e337960296574ca64a1767fc52fc0de6fc,c-853,6,1,,"e de mi, senhor, por Deus, que será"
l-853-7,urn:nabu:cantigas:853:7,8e88bf85fc44058681b4822c314774dc1a0abd873ae3c03db241d1da5abbcff5,c-853,7,1,,poilo coraçom migo nom levar?
l-853-8,urn:nabu:cantigas:853:8,1dbb1940f7cc26e146b80c306e7f15ba705f3f1aca504b23be332de5c5a937e2,c-853,8,2,,"Poilo meu coraçom vosco ficar,"
l-853-9,urn:nabu:cantigas:853:9,06ac6415b258d4b1897e9f292cb765392a1b38177d5a4a0ed3a1f87a0902185a,c-853,9,2,,"ai, mia senhor, pois que m'eu vou daqui,"
l-853-10,urn:nabu:cantigas:853:10,256a0a9e38c196669e9fb77b69bd82fbead6405fdd2b2d0848248fea88e307e0,c-853,10,2,,"nembre-vos sempre, [e] faredes i"
l-853-11,urn:nabu:cantigas:853:11,4fad0762003dd0f1c48fd716ac26d102f22975b807544b853b2bcafd9cc85a19,c-853,11,2,,gram mesura; ca nom sab'el amar
l-853-12,urn:nabu:cantigas:853:12,e4070427cf7a27f12e3434ca23b85286f7165349ca23dd8c9b272a457cf328a1,c-853,12,2,,"tam muit'outra rem come vós, senhor;"
l-853-13,urn:nabu:cantigas:853:13,d81d84ebb239216f239bf7a565bc4ecae4979798c3aebe48ab0ba3a3726db542,c-853,13,2,,"pois vosco fica a tam gram sabor,"
l-853-14,urn:nabu:cantigas:853:14,4f19c564c5f80735ce26a1afe09351de09e2412bd5c6d4a393768ed4b0368b3f,c-853,14,2,,nom o devedes a desemparar.
l-853-15,urn:nabu:cantigas:853:15,e016b90ab9e3ea29c799c50fdffca09ed3da9338e7c45aa0bf23f92f08a3e079,c-853,15,3,,"E praza-vos, pois vosco quer andar"
l-853-16,urn:nabu:cantigas:853:16,ae2b6589ef2893429816ed9f4a3a4e2418f6d258f3065863d5f79c82d0f10fea,c-853,16,3,,meu coraçom e nunca se part[ir]
l-853-17,urn:nabu:cantigas:853:17,3738096a2df11a2ee454dec291dfb119976250e1eda99ed68313870839d69558,c-853,17,3,,"de vós, senhor, nem jamais alhur ir,"
l-853-18,urn:nabu:cantigas:853:18,41cad97b7dc8b7bd861d2771799e470ca0fa063730aa211474a548940542a60e,c-853,18,3,,"mais quer, senhor, sempre vosco morar,"
l-853-19,urn:nabu:cantigas:853:19,ec67c220ccb384f28021b214a723348d13683a8ecf1e2062cf0bfa1e0edecf68,c-853,19,3,,ca nunca soub[e] amar outra rem;
l-853-20,urn:nabu:cantigas:853:20,d531472544f4cb189a8a3bfef5ef98dfd7f3162dd6376098a0425a9a92314e71,c-853,20,3,,"e nembre-vos del, senhor, por gram bem"
l-853-21,urn:nabu:cantigas:853:21,3c7d86655bbd30917bd1ff4ec2b0919724c24c7048c72eb5675d751c9b14b06b,c-853,21,3,,e gram mesura que vos Deus quis dar.
l-854-1,urn:nabu:cantigas:854:1,a5b69844fb06c201d287e2405faf0f5e03658da531f5b793afbfbaf0f1282072,c-854,1,1,,"Donas, fezerom ir daqui"
l-854-2,urn:nabu:cantigas:854:2,299776ac340b983254812ea6ecb9417a2cea97a806945f815f148065c6516aa4,c-854,2,1,,"o meu amig'a meu pesar,"
l-854-3,urn:nabu:cantigas:854:3,1e3fc2c9c2a8c0e1cbe3f4434f6c7a330656927df88c3c3db728431bd8988117,c-854,3,1,,e quem m'este mal fui buscar
l-854-4,urn:nabu:cantigas:854:4,db22a8485c000dd1f4eac571d1db8553539da6780e3e2b1bb7b8b6b860c72e6a,c-854,4,1,,guise-lhi Deus por end'assi:
l-854-5,urn:nabu:cantigas:854:5,65c7d5828e688862455810f7df7020915f53c0a6a31cbabb8d2d13489e2e212b,c-854,5,1,,"que lhi venha, com'a mi vem,"
l-854-6,urn:nabu:cantigas:854:6,cb1d4ee6e1f02dd1509760a617f040b40e070c61b93a4198ff4ebb78cc3e4af1,c-854,6,1,,pesar onde desejar bem.
l-854-7,urn:nabu:cantigas:854:7,1c45c8e3f8cf6d744b2eb1322268d9b432bc4a1dfc7fdfa5eb07d3cbcfec69fd,c-854,7,2,,E veja-s'em poder d'amor
l-854-8,urn:nabu:cantigas:854:8,f205969647aa59a26716093f59903fbecca474bcb06f12f475dd5ae068446388,c-854,8,2,,"que rem nom lhi possa valer,"
l-854-9,urn:nabu:cantigas:854:9,ff2c038066cc6ff78f857fc142835ec56017caf497b0b74c0b16537304c03fb1,c-854,9,2,,"e quem [m]'este mal foi fazer,"
l-854-10,urn:nabu:cantigas:854:10,924361524254e083df1edded6ffaa71bd8051dd143bc806b3661d16c0265f1e9,c-854,10,2,,guise-lh'assi Nostro Senhor:
l-854-11,urn:nabu:cantigas:854:11,c684829492589e0fb167a09f6a27d0f3f5b132177a7750a0d0288c5bdde1788e,c-854,11,2,,"que lhi venha, com'a mi vem,"
l-854-12,urn:nabu:cantigas:854:12,632c88a4a9640adcae6aba0fc3ec07051b297c71a53505438b6ff59c8df8c7aa,c-854,12,2,,pesar onde desejar bem.
l-854-13,urn:nabu:cantigas:854:13,7a23b6937352533d01a064b08ae8e705def555ee328e7f2e79d792e668d24a38,c-854,13,3,,Ca o fezerom ir por mal
l-854-14,urn:nabu:cantigas:854:14,c72d7e899f6ea646e43a3f1e82a4fea10071f32b90706ec07d104f42ce7bb330,c-854,14,3,,"de mi e destes olhos meus,"
l-854-15,urn:nabu:cantigas:854:15,ca8f48d7e339460d9e7226d8035719fc1b7ba6b985eaf2c1abd0720ea1e1fd9b,c-854,15,3,,"e quem m'este pesar fez, Deus"
l-854-16,urn:nabu:cantigas:854:16,08fd6af8fc272ae772e2d3e8c7472dd1417cb88053eed53141bd31319afcf08d,c-854,16,3,,lhi mostre cedo pesar tal
l-854-17,urn:nabu:cantigas:854:17,a2493d16aeb798ad8e23ec2d6ad0b5bee684a0132ea49a74c94023a67559c2a9,c-854,17,3,,"que lhi venha, com'a mi vem,"
l-854-18,urn:nabu:cantigas:854:18,f55d5a33dc7e93c90698efc43a79ed7d6d620a81d4314e22976249034a7b6b33,c-854,18,3,,pesar onde desejar bem.
l-854-19,urn:nabu:cantigas:854:19,8ae7af3c340b9160fe78a359513064095df4b90ef0fdfa3d2fffe58d38f3ee07,c-854,19,4,,[E] venha-lhi pesar por en
l-854-20,urn:nabu:cantigas:854:20,95188e4a22ed75ac59232a5553b3b9b4a8c5bc79138bba18e0c006e8daa4a00c,c-854,20,4,,de Deus ou de mi ou d'alguém.
l-855-1,urn:nabu:cantigas:855:1,366840c6838f47460bcad844ce233d910d8515ae51072e46f840ad361f2136b2,c-855,1,1,,"A meu amigo, que eu sempr'amei,"
l-855-2,urn:nabu:cantigas:855:2,bd2c006fdc83508c0be82b5f6f020fdcf7b461e60b46a4bc65c7f77cd4437d21,c-855,2,1,,"des que o vi, mui mais ca mim nem al,"
l-855-3,urn:nabu:cantigas:855:3,ab37b5650ec37cb880b7501329ad40613228be32ff73be977a0d8de42d42f3a2,c-855,3,1,,foi outra dona veer por meu mal;
l-855-4,urn:nabu:cantigas:855:4,a595fbc14d2525ec180bf4f861f3bf00dfa5c1ba656462b60d626486596483b5,c-855,4,1,,"mais eu, sandia, quando m'acordei,"
l-855-5,urn:nabu:cantigas:855:5,8174c72ce87d98a41bc39272e64797cd0760f9bc697fb4114d05fbed7a224b2a,c-855,5,1,,nom soub'eu al em que me del vengar
l-855-6,urn:nabu:cantigas:855:6,0aca6929668e25b800105a5e9daa9fef0e37937b5d1872d21dd722483e035b9f,c-855,6,1,,senom chorei quanto m'eu quis chorar.
l-855-7,urn:nabu:cantigas:855:7,f7ef67ab68dbb4ebd2b3f401aac558a91fe9ce2fb1daf8f2b3dd7730b8c2f625,c-855,7,2,,"Mailo amei ca mim nem outra rem,"
l-855-8,urn:nabu:cantigas:855:8,44efe3b2b11be9bf4cba0cbf74d0e3aef1931c620deb80bc40b3a3c77759d0ae,c-855,8,2,,"des que o vi, e foi-m'ora fazer"
l-855-9,urn:nabu:cantigas:855:9,91eefda0741da91ec0fb9dda16ee72066cf0d28cecb91911545938e42418e83d,c-855,9,2,,tam gram pesar que houver'a morrer;
l-855-10,urn:nabu:cantigas:855:10,f7faef1be9b2cd629b89aa373c5a0c37b1c8987f615f539a78b633d07a9eac27,c-855,10,2,,"mais eu, sandia, que lhe fiz por en?"
l-855-11,urn:nabu:cantigas:855:11,7582a07c46e42a5c8c8587b5bacb79504a6394427b90405ba9e1259ed5de43f8,c-855,11,2,,Nom soub'eu al em que me del vengar
l-855-12,urn:nabu:cantigas:855:12,9fad7eead0fcbba8d5f1687db43390cf9c29bb4f1f6e720e98469bea44f3fb94,c-855,12,2,,se nom chorei quanto m'eu quis chorar.
l-855-13,urn:nabu:cantigas:855:13,9d2ae270a8e459c3e3379c013b769113d7bdacbc1cca731420e5ff5145604c9a,c-855,13,3,,Sab'ora Deus que no meu coraçom
l-855-14,urn:nabu:cantigas:855:14,4b796b2c267296177a3075525060c83ab66049dc795285822a5fadd037c10531,c-855,14,3,,"nunca rem tiv[i] ẽno seu logar,"
l-855-15,urn:nabu:cantigas:855:15,939637c56bc9c015747cb2abafe8fbf29dfcbff6b3fd9bcb7dc77e7f0616efbd,c-855,15,3,,e foi-mi ora fazer tam gram pesar;
l-855-16,urn:nabu:cantigas:855:16,338de03b00c1beb102f16107d2da578c409b0b6748f335c7f84587a2921372da,c-855,16,3,,"mais eu, sandia, que lhe fiz entom?"
l-855-17,urn:nabu:cantigas:855:17,c7fa5515f0df1e9faa3dbb68fba49fa5733c23982b687b976604cf663f696fe3,c-855,17,3,,nom soub'eu al em que me del vengar
l-855-18,urn:nabu:cantigas:855:18,bcccd5db0040f2ef5217cf276d5bd71c299a42765fefd85d59f23bbba85449e6,c-855,18,3,,se nom chorei quanto m'eu quis chorar.
l-856-1,urn:nabu:cantigas:856:1,7e90aa2931563d814d45c2902a202b83aae87b29412890f392c76014b408b4d1,c-856,1,1,,"Foste[s]-vos vós, meu amigo, daqui"
l-856-2,urn:nabu:cantigas:856:2,3a8489cd5488f167c023dcf9356c28d6254bd4866f8d46e429bb7cf498c3b082,c-856,2,1,,"noutro dia, sem vo-lo eu mandar;"
l-856-3,urn:nabu:cantigas:856:3,41efb249800f9c6711765d85aaf765e886012220701fc34fd04eeade7c0009ac,c-856,3,1,,e hei-vo-l'ora já de perdoar
l-856-4,urn:nabu:cantigas:856:4,b8c6e9bd0355548823605d8e35e0767cebfb7f403bf4e677c974d35ad61a44de,c-856,4,1,,por que veestes chorar ante mim?
