id	title	title_source	fclasses	start	end	lon	lat	matches
geonames:2516318	Jijona	attested	S	1	100			""
geonames:2516325	Jerez de los Caballeros	attested	S					""
geonames:2516345	Satabis	attested	S	1	100			""
geonames:2516395	Mentesa Bastitanorum, aus?	attested	S					""
geonames:2516414	Iliberri Florentia, bei	attested	S					""
geonames:2516440	Iniesta	attested	S	131	170			""
geonames:2516483	Ibahernando	attested	S	1	100			""
geonames:2516507	Huéscar	attested	S	51	150			""
geonames:2516549	Huelma	attested	S					""
geonames:2516632	Hornachos	attested	S					""
geonames:2516768	Mirobriga Turdulorum, bei	attested	S	1	50			""
geonames:2516789	Herguijuela	attested	S	1	100			""
geonames:2516797	Hellín	attested	S	601	700			""
geonames:2516865	Iliberri Florentia, bei	attested	S	71	130			""
geonames:2516887	Guarromán	attested	S	71	150			""
geonames:2516925	Guadix	attested	S	131	264			""
geonames:2516957	Guadamur	attested	S					""
geonames:2517117	Iliberri Florentia	attested	S	-30	800			""
geonames:2517225	Gilena	attested	S	171	230			""
geonames:2517241	Gestalgar	attested	S					""
geonames:2517322	Mirobriga Turdulorum, bei	attested	S	1	200			""
geonames:2517338	Garciaz	attested	S					""
geonames:2517367	Gandía	attested	S	1	130			""
geonames:2517383	Gálvez	attested	S					""
geonames:2517486	Carruca?, bei	attested	S	151	200			""
geonames:2517520	Fuentelespino de Haro	attested	S	101	300			""
geonames:2517547	Fuente del Maestre	attested	S	171	230			""
geonames:2517719	Finestrat	attested	S	1	100			""
geonames:2517745	Férez	attested	S					""
geonames:2518129	El Rubio	attested	S	51	200			""
geonames:2518367	El Majuelo	attested	S					""
geonames:2518426	El Hito	attested	S	-8	44			""
geonames:2518505	Illici, bei	attested	S	1	630			""
geonames:2518521	El Coronil	attested	S	127	128			""
geonames:2518604	Sacili Martiale, bei	attested	S	171	300			""
geonames:2518942	Cumbres Mayores	attested	S	151	300			""
geonames:2518951	Cullar de Baza	attested	S					""
geonames:2519066	Quartell	attested	S					""
geonames:2519123	Urgavo, bei	attested	S	101	238			""
geonames:2519174	Cortijo del Marqués	attested	S	151	230			""
geonames:2519219	Corral de Calatrava	attested	S					""
geonames:2519234	Caurium	attested	S	1	100			""
geonames:2519402	Ciudad Real	attested	S	1	100			""
geonames:2519425	Cieza	attested	S	98	99			""
geonames:2519468	Chirivel	attested	S	-8	283			""
geonames:2519477	Caepionis Turris	attested	S	71	130			""
geonames:2519483	Chinchilla	attested	S					""
geonames:2519522	Cheste	attested	S					""
geonames:2519682	Caudiel	attested	S	1	200			""
geonames:2519697	Castro del Río	attested	S	-30	300			""
geonames:2519899	Casas de Millán	attested	S					""
geonames:2519979	Ventippo, bei	attested	S	71	500			""
geonames:2519988	Casarabonela	attested	S					""
geonames:2520064	Carrizosa	attested	S					""
geonames:2520151	Ipolcobulcula	attested	S	31	230			""
geonames:2520215	Cantillana	attested	S					""
geonames:2520268	Calpurniana?, bei	attested	S	601	700			""
geonames:2520410	Campofrío	attested	S					""
geonames:2520430	Municipium Flavium V(---)	attested	S	1	250			""
geonames:2520436	Campillo de Altobuey	attested	S	31	70			""
geonames:2520456	Artigi?, bei	attested	S	1	200			""
geonames:2520505	Edeta sive Liria, bei	attested	S					""
geonames:2520526	Caleruela	attested	S	1	230			""
geonames:2520611	Cáceres	attested	S	201	300			""
geonames:2520672	Cabeza del Buey	attested	S	71	200			""
geonames:2520714	Burguillos del Cerro	attested	S	151	250			""
geonames:2520735	Calpurniana?, bei	attested	S	101	300			""
geonames:2520748	Bugarra	attested	S	1	100			""
geonames:2520790	Brozas	attested	S					""
geonames:2520850	Ilipula, bei	attested	S	471	600			""
geonames:2520957	Bienvenida	attested	S					""
geonames:2520974	Berzocana	attested	S					""
geonames:2521032	Benquerencia de la Serena	attested	S					""
geonames:2521148	Edeta sive Liria, bei	attested	S	1	200			""
geonames:2521149	Benagéber	attested	S					""
geonames:2521166	Belmez de la Moraleda	attested	S					""
geonames:2521207	Beas de Segura	attested	S					""
geonames:2521323	Barchin del Hoyo	attested	S	-100	100			""
geonames:2521390	Balazote	attested	S	101	230			""
geonames:2521415	Ipsca, aus	attested	S	71	130			""
geonames:2521420	Badajoz	attested	S	282				""
geonames:2521436	Municipium Flavium V(---)	attested	S	22	117			""
geonames:2521440	Aznalcázar	attested	S	619				""
geonames:2521451	Aiora	attested	S	1	200			""
geonames:2521550	Arroyo del Ojanco	attested	S	101	300			""
geonames:2521590	Armilla	attested	S	201	300			""
geonames:2521593	Urgavo, bei	attested	S	-30	30			""
geonames:2521594	Urgavo	attested	S	-30	500			""
geonames:2521607	Arguisuelas	attested	S					""
geonames:2521619	Argamasilla de Calatrava	attested	S	1	100			""
geonames:2521804	Altea	attested	S	101	200			""
geonames:2521836	Alpera	attested	S	1	200			""
geonames:2521857	Almonte	attested	S					""
geonames:2521887	Almensilla	attested	S	502				""
geonames:2521906	Almedina	attested	S					""
geonames:2522008	Algimia de Almonacid	attested	S	51	100			""
geonames:2522032	Algamitas	attested	S					""
geonames:2522079	Alcuéscar	attested	S	71	230			""
geonames:2522110	Alconera	attested	S					""
geonames:2522114	Alcollarín	attested	S	1	100			""
geonames:2522116	Alcolea de Tajo	attested	S					""
geonames:2522117	Alcolea del Río	attested	S					""
geonames:2522129	Saetabis, aus	attested	S	1	100			""
geonames:2522143	Alcaraz	attested	S					""
geonames:2522146	Alcaracejos	attested	S					""
geonames:2522160	Municipium Lunense?	attested	S	1	300			""
geonames:2522165	Alcalá de Guadaira	attested	S	581	582			""
geonames:2522183	Alburquerque	attested	S					""
geonames:2522208	Iliberri Florentia	attested	S	131	170			""
geonames:2522249	Albalá	attested	S	1	100			""
geonames:2522258	Albacete	attested	S					""
geonames:2522259	Alayor	attested	S	97	600			""
geonames:2522265	Alarcón	attested	S	-30	37			""
geonames:2522268	Alange	attested	S					""
geonames:2522299	Ajofrín	attested	S	171	250			""
geonames:2522333	Aguilas	attested	S	-70	-1			""
geonames:2522438	Sacili Martiale, bei	attested	S	501	700			""
geonames:2522446	Aceuchal	attested	S					""
geonames:2522490	Abengibre	attested	S					""
geonames:2522713	Vittoria	attested	S	301	500			""
geonames:2522774	Vicari	attested	S	101	400			""
geonames:2522942	Testa dell'Acqua (Mezzo Gregorio)	attested	S	301	600			""
geonames:2523247	Santo Stefano Quisquina	attested	S	-200	-51			""
geonames:2523362	Santa Croce di Camarina	attested	S	51	500			""
geonames:2523581	Rosolini	attested	S	201	700			""
geonames:2523679	Priolo Gargallo	attested	S	1	300			""
geonames:2523747	Poggioreale	attested	S	-600	-551			""
geonames:2523796	Piazza Armerina	attested	S	1	400			""
geonames:2523866	Paternò	attested	S	401	700			""
geonames:2523872	Partanna	attested	S	201	300			""
geonames:2523927	Palagonia	attested	S	-650	-501			""
geonames:2524493	Ispica	attested	S	101	400			""
geonames:2524801	Falcone	attested	S	301	350			""
geonames:2524955	Comiso	attested	S	1	500			""
geonames:2525091	Castelluccio	attested	S	301	600			""
geonames:2525404	Canicattini Bagni	attested	S	201	700			""
geonames:2525448	Caltanissetta	attested	S	1	300			""
geonames:2525597	Barcellona Pozzo di Gotto	attested	S	-500	-480			""
geonames:2525646	Augusta	attested	S	313	500			""
geonames:2525755	Alcamo	attested	S	1	300			""
geonames:2525796	Acate	attested	S	101	200			""
geonames:2533191	Sidi Kacem	attested	S					""
geonames:253723	Eresus	attested	S	-17	117			""
geonames:256639	Colonia Augusta Aroe Patrae Naupactus	attested	S	-30	30			""
geonames:256795	Monemvasia	attested	S	61	138			""
geonames:259734	Colonia Laus Iulia Corinthus, bei	attested	S	71	200			""
geonames:259767	Kainepolis	attested	S					""
geonames:2605124	Bad Goisern/Hallstättersee	attested	S	151	300			""
geonames:260644	Dymae	attested	S	-70	200			""
geonames:260935	Carystus	attested	S	101	150			""
geonames:260938	Karyóti	attested	S	201	300			""
geonames:2620164	Lolland	attested	S	1	30			""
geonames:263219	Delphi	attested	S	-191	350			""
geonames:263312	Aphrodite	attested	S	363	364			""
geonames:2633392	Yeaveley	attested	S	51	230			""
geonames:2633404	Yatton	attested	S	71	300			""
geonames:2633448	Wymeswold	attested	S	51	300			""
geonames:2633485	Wrexham	attested	S	151	250			""
geonames:2633521	Worthing	attested	S	306	337			""
geonames:2633563	Worcester	attested	S	101	300			""
geonames:2633609	Wool	attested	S	101	200			""
geonames:2633638	Woodhurst	attested	S	301	410			""
geonames:2633688	Wolverton	attested	S	101	300			""
geonames:2633774	Carsington, bei	attested	S					""
geonames:2633781	Winthorpe	attested	S	101	300			""
geonames:2633786	Winterton	attested	S	201	300			""
geonames:2633821	Wingham	attested	S	50	300			""
geonames:2633864	Wimblington	attested	S	101	300			""
geonames:2633896	Willington	attested	S	238	244			""
geonames:2633920	Wilcote	attested	S	301	400			""
geonames:2633948	Wigan	attested	S	101	200			""
geonames:2633976	Wickford	attested	S	101	300			""
geonames:2633978	Wickenby	attested	S	51	300			""
geonames:2634371	West Langdon, bei	attested	S					""
geonames:2634509	West Bagborough	attested	S	364	367			""
geonames:2634540	Wendlebury	attested	S	101	300			""
geonames:2634553	Welwyn	attested	S	101	300			""
geonames:2634569	Wells	attested	S	164	169			""
geonames:2634576	Wellingore	attested	S	51	300			""
geonames:2634603	Weeting	attested	S	71	300			""
geonames:2634710	Wasperton	attested	S	101	300			""
geonames:2634805	Wansford	attested	S	101	300			""
geonames:2634883	Walkeringham	attested	S	51	300			""
geonames:2635087	Upton Grey	attested	S	51	200			""
geonames:2635206	Ulceby	attested	S	51	300			""
geonames:2635346	Turkdean	attested	S	101	300			""
geonames:2635481	Tretower	attested	S	43	300			""
geonames:2635557	Trawsfynydd	attested	S	80	140			""
geonames:2635670	Torksey	attested	S	51	300			""
geonames:2635680	Topsham	attested	S	51	100			""
geonames:2635813	Tilston	attested	S	101	300			""
geonames:2635871	Thwing	attested	S	201	300			""
geonames:2635929	Threekingham	attested	S	51	300			""
geonames:2635937	Thrapston	attested	S	101	300			""
geonames:2636027	Thimbleby	attested	S	51	300			""
geonames:2636032	Thetford	attested	S	301	400			""
geonames:2636121	Templeborough	attested	S	101	200			""
geonames:2636206	Tarrant Hinton	attested	S	258				""
geonames:2636296	Tallington	attested	S	101	300			""
geonames:2636360	Syde	attested	S	79				""
geonames:2636379	Swinhope	attested	S	51	300			""
geonames:2636451	Swallow	attested	S	51	300			""
geonames:2636464	Swaffham, bei	attested	S	301	410			""
geonames:2636531	Sunderland	attested	S					""
geonames:2636749	Stowmarket	attested	S	101	300			""
geonames:2636904	Stixwould	attested	S	51	300			""
geonames:2636910	Stirling	attested	S					""
geonames:2636956	Stenigot	attested	S	51	300			""
geonames:2637034	Stanwick	attested	S	101	300			""
geonames:2637037	Stanton upon Hine Heath	attested	S	51	350			""
geonames:2637052	Stansted	attested	S	160	185			""
geonames:2637085	Stanford on Soar	attested	S	51	300			""
geonames:2637129	Staincross	attested	S	161	350			""
geonames:2637289	Southwick	attested	S	65	95			""
geonames:2637571	Snodland	attested	S	101	250			""
geonames:2637712	Skinburness	attested	S	101	300			""
geonames:2637913	Shorne	attested	S	305	306			""
geonames:2637974	Shimpling	attested	S	101	300			""
geonames:2638035	Shepton Mallet	attested	S	101	300			""
geonames:2638039	Shepperton, bei	attested	S	51	300			""
geonames:2638260	Plaxtol	attested	S	71	150			""
geonames:2638287	Abone	attested	S	71	130			""
geonames:2638391	Scawby	attested	S	65	85			""
geonames:2638417	Scarcroft	attested	S	51	300			""
geonames:2638467	Saxilby	attested	S	230	270			""
geonames:2638473	Sawtry	attested	S	51	300			""
geonames:2638542	Sandwich	attested	S	1	100			""
geonames:2638560	Sandridge	attested	S	43	100			""
geonames:2638783	S. Hilary	attested	S	306	307			""
geonames:2639028	Roxwell	attested	S	301	400			""
geonames:2639037	Rowston	attested	S	51	300			""
geonames:2639073	Rothwell	attested	S	301	400			""
geonames:2639275	Rocester	attested	S	71	300			""
geonames:2639285	Roberton	attested	S	101	300			""
geonames:2639308	Risley	attested	S	301	400			""
geonames:2639395	Riby	attested	S	51	300			""
geonames:2639524	Redruth, bei	attested	S	238	244			""
geonames:2639598	Ravenscar	attested	S	301	400			""
geonames:2639626	Ratcliffe-on-Soar	attested	S	201	400			""
geonames:2639823	Pyle	attested	S	268	270			""
geonames:2639870	Puckeridge-Braughing	attested	S	101	400			""
geonames:2639926	Prestatyn	attested	S	51	300			""
geonames:2639989	Port Talbot	attested	S	238	324			""
geonames:2640074	Burgh-by-Sands - Drumburgh, zwischen	attested	S	122	300			""
geonames:2640127	Ponthir	attested	S	51	300			""
geonames:2640223	Plaxtol	attested	S	101	200			""
geonames:2640304	Piddington	attested	S	101	400			""
geonames:2640327	Pewsey	attested	S	51	300			""
geonames:2640340	Petham, bei	attested	S	101	300			""
geonames:2640354	Peterborough	attested	S	101	400			""
geonames:2640674	Pakenham	attested	S	201	300			""
geonames:2640742	Owslebury	attested	S	51	300			""
geonames:2640879	Osbournby	attested	S	51	300			""
geonames:2641170	Nottingham	attested	S	71	130			""
geonames:2641198	Norton	attested	S	151	300			""
geonames:2641315	North Leigh	attested	S	71	300			""
geonames:2641389	Collingham	attested	S	51	300			""
geonames:2641523	Newtown	attested	S	201	300			""
geonames:2641698	Newbridge	attested	S	140	144			""
geonames:2641760	Nettleham	attested	S	101	300			""
geonames:2641843	Nidum	attested	S	284	305			""
geonames:2641880	Narford	attested	S	51	300			""
geonames:2641892	Nantwich	attested	S	151	170			""
geonames:2642057	Much Hadham	attested	S	51	300			""
geonames:2642135	Clotagenium	attested	S	142	160			""
geonames:2642465	Milton Keynes	attested	S	51	300			""
geonames:2642483	Milnrow	attested	S	101	400			""
geonames:2642769	Melrose	attested	S	71	200			""
geonames:2642816	Meigle	attested	S	71	100			""
geonames:2642910	Matlock, bei	attested	S	51	230			""
geonames:2642916	Matfen	attested	S	101	300			""
geonames:2642942	Marton, bei	attested	S	249	251			""
geonames:2642944	Gate Burton	attested	S	51	300			""
geonames:2642951	Martlesham	attested	S	51	300			""
geonames:2643010	Marlborough Downs	attested	S	301	400			""
geonames:2643048	Margam	attested	S	271	300			""
geonames:2643097	Mansfield	attested	S	51	300			""
geonames:2643485	Low Hesket, bei	attested	S	307	337			""
geonames:2643510	Lemington	attested	S	51	300			""
geonames:2643547	Low Borrow Bridge	attested	S	101	300			""
geonames:2643720	Long Bennington	attested	S	51	300			""
geonames:2644081	Llanfairfechan	attested	S	120	337			""
geonames:2644135	Llandeilo	attested	S	275	276			""
geonames:2644172	Llanberis	attested	S	51	300			""
geonames:2644335	Little Dunham	attested	S	51	400			""
geonames:2644434	Linton	attested	S	301	400			""
geonames:2644490	Linby	attested	S	51	300			""
geonames:2644505	Lillington	attested	S	101	300			""
geonames:2644559	Lewes	attested	S	101	300			""
geonames:2644655	Leighton	attested	S	71	300			""
geonames:2644840	Lasborough, bei	attested	S	101	300			""
geonames:2644896	Langwathby	attested	S	222	223			""
geonames:2644948	Langcliffe	attested	S	98	117			""
geonames:2644972	Lancaster, bei	attested	S	71	300			""
geonames:2645180	Kirton in Lindsey	attested	S	101	300			""
geonames:2645222	Kirkton	attested	S	138	150			""
geonames:2645235	Kirkpatrick Fleming	attested	S	301	400			""
geonames:2645261	Kirkintilloch	attested	S	142	143			""
geonames:2645476	Kingscote	attested	S	51	300			""
geonames:264559	Ambracia	attested	S	-100	100			""
geonames:2645722	Kidlington	attested	S	101	200			""
geonames:2645758	Keston	attested	S	51	170			""
geonames:2645833	Kempsey	attested	S	307	337			""
geonames:2645841	Kelvedon	attested	S	201	250			""
geonames:2645848	Kelstern	attested	S	51	300			""
geonames:2645972	Jarrow	attested	S	122	126			""
geonames:2646035	Irthington	attested	S	122	300			""
geonames:2646057	Ipswich	attested	S	101	400			""
geonames:2646280	Ilam	attested	S	122	150			""
geonames:2646463	Hucclecote	attested	S	151	400			""
geonames:2646477	Hoxne	attested	S	301	410			""
geonames:2646499	Howden	attested	S	51	230			""
geonames:2646595	Horncastle	attested	S	51	300			""
geonames:2646658	Honiton	attested	S	201	400			""
geonames:2646812	Hockwold cum Wilton	attested	S	51	400			""
geonames:2646994	Hibaldstow	attested	S	51	300			""
geonames:2647005	Heybridge	attested	S	51	400			""
geonames:2647007	Corstopitum, aus?	attested	S	201	220			""
geonames:2647074	Hereford	attested	S	51	300			""
geonames:2647136	Eburacum, aus	attested	S	263	268			""
geonames:2647195	Heddon-on-the-Wall	attested	S	122	138			""
geonames:2647250	Hayton	attested	S	51	400			""
geonames:2647293	Hawkesbury	attested	S	171	300			""
geonames:2647461	Harlow	attested	S	51	400			""
geonames:2647583	Hambleden	attested	S	51	300			""
geonames:2647624	Hallaton	attested	S	51	300			""
geonames:2647641	Haile	attested	S	101	300			""
geonames:2647862	Gringley on the Hill	attested	S	51	300			""
geonames:2647933	Greetland	attested	S	208				""
geonames:2648092	Great Hale	attested	S	51	300			""
geonames:2648117	Great Dunmow	attested	S	71	300			""
geonames:2648118	Great Dunham	attested	S	98				""
geonames:2648136	Great Chesterford	attested	S	101	300			""
geonames:2648208	Grantham	attested	S	51	300			""
geonames:2648369	Godmanstone	attested	S	51	151			""
geonames:2648379	Goathland, bei	attested	S					""
geonames:2648381	Goadby Marwood	attested	S	51	300			""
geonames:2648561	Burgh-by-Sands - Drumburgh, zwischen	attested	S	122	138			""
geonames:2648627	Girton, bei	attested	S	43	307			""
geonames:2648645	Gilsland	attested	S	122	300			""
geonames:2648657	Gillingham	attested	S	201	300			""
geonames:2648753	Gayton Thorpe	attested	S	131	351			""
geonames:2649001	Fulbeck	attested	S	51	300			""
geonames:2649102	Frampton	attested	S	51	300			""
geonames:2649377	Fishbourne	attested	S	43	300			""
geonames:2649455	Fillingham	attested	S	51	300			""
geonames:2649723	Falkirk	attested	S	138	161			""
geonames:2649963	Epping	attested	S	201	400			""
geonames:2650050	Elsted	attested	S	71	400			""
geonames:2650100	Ellerker	attested	S	51	230			""
geonames:2650236	Edgbaston	attested	S	43	70			""
geonames:2650363	Easton Grey	attested	S	71	300			""
geonames:2650381	East Malling	attested	S	51	300			""
geonames:2650425	Pontefract	attested	S	276				""
geonames:2650439	Eastgate	attested	S	238	244			""
geonames:2650447	East Farleigh	attested	S	201	400			""
geonames:2650558	Earith	attested	S	301	350			""
geonames:2650983	Droitwich	attested	S	101	400			""
geonames:2651176	Dodford	attested	S	151	250			""
geonames:2651347	Derby	attested	S	271	400			""
geonames:2651500	Dartford	attested	S	20	50			""
geonames:2651555	Dalswinton	attested	S	80	200			""
geonames:2651617	Daglingworth	attested	S	51	300			""
