ID,Language_ID,Lemma,Present,Past,Future,Imperative,Analysis_Source,Comment,Source
v-b1dfe7bf7d16-GT,xct,འཆར༼ད༽,འཆར༼ད༽,ཤར,འཆར,ཤར༼ད༽,GT,,tvd
v-29b02b767664-TDC,xct,འཆར,འཆར,ཤར,འཆར,,TDC,,tvd
v-29b02b767664-PH,xct,འཆར,འཆར,ཤར,འཆར,,PH,,tvd
v-29b02b767664-KN,xct,འཆར,འཆར,ཤར,འཆར,,KN,,tvd
v-ebbad5a5f6cf-GT,xct,འཆལ༼ད༽,འཆལ༼ད༽,ཆལ,འཆལ,ཆལ༼ད༽,GT,,tvd
v-163759065d8c-PH,xct,འཆལ,འཆལ,ཆལ,འཆལ,ཆལ,PH,,tvd
v-5d92bb6ce5c3-TDC,xct,འཆལ,འཆལ,འཆལ,འཆལ,,TDC,,tvd
v-5d92bb6ce5c3-KN,xct,འཆལ,འཆལ,འཆལ,འཆལ,,KN,,tvd
v-9f7c6c3c9247-TDC,xct,འཆི,འཆི,ཤི,འཆི,,TDC,,tvd
v-9f7c6c3c9247-KN,xct,འཆི,འཆི,ཤི,འཆི,,KN,,tvd
v-1271ce2ff973-PH,xct,འཆི,འཆི,ཤི,འཆི,ཤི,PH,,tvd
v-1271ce2ff973-GT,xct,འཆི,འཆི,ཤི,འཆི,ཤི,GT,,tvd
v-315da61a006f-TDC,xct,འཆིང,འཆིང,བཅིངས,བཅིང,ཆིངས,TDC,,tvd
v-315da61a006f-PH,xct,འཆིང,འཆིང,བཅིངས,བཅིང,ཆིངས,PH,,tvd
v-315da61a006f-KN,xct,འཆིང,འཆིང,བཅིངས,བཅིང,ཆིངས,KN,,tvd
v-f781f41a92f5-GT,xct,འཆིང,འཆིང,ཆིངས༼ཆིང༽,འཆིང,ཆིངས,GT,,tvd
v-81358b801588-GT,xct,འཆིངས,འཆིངས,བཅིངས,བཅིང,ཆིངས,GT,,tvd
v-44b7daae7741-TDC,xct,འཆིབ,འཆིབ,བཅིབས,བཅིབ,ཆིབས,TDC,,tvd
v-44b7daae7741-PH,xct,འཆིབ,འཆིབ,བཅིབས,བཅིབ,ཆིབས,PH,,tvd
v-44b7daae7741-GT,xct,འཆིབ,འཆིབ,བཅིབས,བཅིབ,ཆིབས,GT,,tvd
v-44b7daae7741-KN,xct,འཆིབ,འཆིབ,བཅིབས,བཅིབ,ཆིབས,KN,,tvd
v-b0cb79c628f1-GT,xct,འཆིར༼ད༽,འཆིར༼ད༽,བཅིར,གཅིར,ཆིར༼ད༽,GT,,tvd
v-684028518c91-TDC,xct,འཆིར,འཆིར,བཅིར,བཅིར,ཆིར,TDC,,tvd
v-d2e75ab4a8e0-GT,xct,འཆིར,འཆིར,ཆིར,བཆིར,ཆིར༼ད༽,GT,,tvd
v-2838530b0525-TDC,xct,འཆུ,འཆུ,བཅུས,བཅུ,ཆུས,TDC,,tvd
v-2838530b0525-GT,xct,འཆུ,འཆུ,བཅུས,བཅུ,ཆུས,GT,,tvd
v-2838530b0525-KN,xct,འཆུ,འཆུ,བཅུས,བཅུ,ཆུས,KN,,tvd
v-341b89ba2ea3-GT,xct,འཆུ,འཆུ,འཆུས,འཆུ,འཆུས,GT,,tvd
v-27bb35631bdc-PH,xct,འཆུག,འཆུག,འཆུགས,འཆུག,འཆུགས,PH,,tvd
v-27bb35631bdc-GT,xct,འཆུག,འཆུག,འཆུགས,འཆུག,འཆུགས,GT,,tvd
v-8e1903fa4790-GT,xct,འཆུད,འཆུད,ཆུད,འཆུད,ཆུད,GT,,tvd
v-e61a80476a87-GT,xct,འཆུན༼ད༽,འཆུན༼ད༽,ཆུན,འཆུན,ཆུན༼ད༽,GT,,tvd
v-06d47d58835d-TDC,xct,འཆུན,འཆུན,ཆུན,འཆུན,,TDC,,tvd
v-03c54e19abcf-TDC,xct,འཆུམ,འཆུམ,འཆུམས,འཆུམ,,TDC,,tvd
v-64b20392cffa-KN,xct,འཆུམ,འཆུམ,འཆུམས,འཆུམ,འཆུམས,KN,,tvd
v-0f2af88d1350-TDC,xct,འཆུམས,འཆུམས,ཆུམ,འཆུམ,ཆུམས,TDC,,tvd
v-0f2af88d1350-GT,xct,འཆུམས,འཆུམས,ཆུམ,འཆུམ,ཆུམས,GT,,tvd
v-b5d4bd269916-GT,xct,འཆུར༼ད༽,འཆུར༼ད༽,ཆུར,འཆུར,ཆུར༼ད༽,GT,,tvd
v-d0b6f1d123cb-TDC,xct,འཆུས,འཆུས,འཆུས,འཆུས,,TDC,,tvd
v-d0b6f1d123cb-PH,xct,འཆུས,འཆུས,འཆུས,འཆུས,,PH,,tvd
v-d6d287d683da-GT,xct,འཆེ,འཆེ,ཆེས,འཆེ,ཆེས,GT,,tvd
v-1922a19d1236-TDC,xct,འཆེ,འཆེ,འཆེས,འཆེ,འཆེས,TDC,,tvd
v-1922a19d1236-KN,xct,འཆེ,འཆེ,འཆེས,འཆེ,འཆེས,KN,,tvd
v-28126ffe2000-GT,xct,འཆེམ,འཆེམ,ཆེམས,ཆེམ,ཆེམས,GT,,tvd
v-f22d2ab06856-GT,xct,འཆེར,འཆེར,འཅེར༼ད༽,བཅེར,འཆེར༼ད༽,GT,,tvd
v-36ae8bdeafa4-GT,xct,འཆེལ,འཆེལ,ཆེལ༼ད༽,ཆེལ,འཆེལ༼ད༽,GT,,tvd
v-2777e157fcfe-PH,xct,འཆེལ,འཆེལ,ཆེལ,ཆེལ,,PH,,tvd
v-32823f1d7c5a-KN,xct,འཆེལ,འཆེལ,འཆེལ,འཆེལ,འཆེལ,KN,,tvd
v-0dfec19dec40-GT,xct,འཆེས,འཆེས,ཆེས,འཆེས,ཆེས,GT,,tvd
v-cab90c37e4e9-GT,xct,འཆོམ,འཆོམ,འཆམས༼ཆམས༽,འཆམ,འཆོམས,GT,,tvd
v-bec52aa68bc8-TDC,xct,འཆོར,འཆོར,ཤོར,འཆོར,,TDC,,tvd
v-bec52aa68bc8-PH,xct,འཆོར,འཆོར,ཤོར,འཆོར,,PH,,tvd
v-bec52aa68bc8-KN,xct,འཆོར,འཆོར,ཤོར,འཆོར,,KN,,tvd
v-0f61301aab6a-GT,xct,འཆོར༼ཤོར༽,འཆོར༼ཤོར༽,ཤོར༼ད༽,ཤོར,འཆོར༼ད༽༼ཤོར༼ད༽༽,GT,,tvd
v-f7878dac6d2d-GT,xct,འཆོལ༼ད༽,འཆོལ༼ད༽,ཆོལ,འཆོལ,ཆོལ༼ད༽,GT,,tvd
v-d2829bb36d15-GT,xct,འཆོལ,འཆོལ,བཅོལ༼ད༽,བཅོལ,ཆོལ༼ད༽,GT,,tvd
v-7d42721b97b5-TDC,xct,འཆོལ,འཆོལ,བཅོལ,བཅོལ,ཆོལ,TDC,,tvd
v-7d42721b97b5-PH,xct,འཆོལ,འཆོལ,བཅོལ,བཅོལ,ཆོལ,PH,,tvd
v-7d42721b97b5-KN,xct,འཆོལ,འཆོལ,བཅོལ,བཅོལ,ཆོལ,KN,,tvd
v-11d9d2c2094f-PH,xct,འཆོལ,འཆོལ,ཆོལ,འཆོལ,ཆོལ,PH,,tvd
v-099d688d9ac1-TDC,xct,འཆོལ,འཆོལ,འཆོལ,འཆོལ,,TDC,,tvd
v-399126579e0f-GT,xct,འཆོས,འཆོས,བཅོས,བཅོ,ཆོས,GT,,tvd
v-cb5e7073b6df-TDC,xct,འཆོས,འཆོས,བཅོས,བཅོས,ཆོས,TDC,,tvd
v-cb5e7073b6df-PH,xct,འཆོས,འཆོས,བཅོས,བཅོས,ཆོས,PH,,tvd
v-cb5e7073b6df-KN,xct,འཆོས,འཆོས,བཅོས,བཅོས,ཆོས,KN,,tvd
v-82564cc21f94-GT,xct,འཆོས,འཆོས,བཟོས,བཟོ,ཆོས,GT,,tvd
v-7145fc1deff5-GT,xct,མཇལ,མཇལ,མཇལ༼ད༽,མཇལ,མཇལ༼ད༽,GT,,tvd
v-65bd1c3ff2be-PH,xct,མཇལ,མཇལ,མཇལ,མཇལ,མཇལ,PH,,tvd
v-ad53a13a6927-TDC,xct,མཇལ,མཇལ,མཇལ,མཇལ,མཇོལ,TDC,,tvd
v-ad53a13a6927-KN,xct,མཇལ,མཇལ,མཇལ,མཇལ,མཇོལ,KN,,tvd
v-0da87ed25898-PH,xct,མཇེད,མཇེད,མཇེད,མཇེད,,PH,,tvd
v-8de95de9ea24-GT,xct,མཇེད,མཇེད,མཇེད,མཇེད,མཇེད,GT,,tvd
v-a59a079eebc8-GT,xct,འཇག,འཇག,འཇགས,འཇག,འཇགས,GT,,tvd
v-6db9cfe81b66-GT,xct,འཇགས,འཇགས,གཅགས,གཅག,འཇགས,GT,,tvd
v-aa2d6d3d0de2-TDC,xct,འཇགས,འཇགས,འཇགས,འཇགས,,TDC,,tvd
v-1550de23a60f-TDC,xct,འཇང,འཇང,འཇང,འཇང,,TDC,,tvd
v-c1f38dead73d-TDC,xct,འཇབ,འཇབ,འཇབས,འཇབ,འཇོབས,TDC,,tvd
v-702773964d7c-TDC,xct,འཇའ,འཇའ,འཇས,འཇའ,,TDC,,tvd
v-728e3d328b65-GT,xct,འཇར,འཇར,འཇར༼ད༽,འཇར,འཇར༼ད༽,GT,,tvd
v-098b57a7c3d6-TDC,xct,འཇར,འཇར,འཇར,འཇར,,TDC,,tvd
v-821373097bce-GT,xct,འཇལ,འཇལ,བཅལ,གཞལ,འཇལ༼ད༽,GT,,tvd
v-1c12d762291e-PH,xct,འཇལ,འཇལ,བཅལ,གཞལ,འཇལ,PH,,tvd
v-7e27356a197e-TDC,xct,འཇལ,འཇལ,བཅལ,གཞལ,འཇོལ,TDC,,tvd
v-7e27356a197e-KN,xct,འཇལ,འཇལ,བཅལ,གཞལ,འཇོལ,KN,,tvd
v-b721b88d7b28-TDC,xct,འཇིག,འཇིག,ཞིག,འཇིག,,TDC,,tvd
v-90ca209807a8-PH,xct,འཇིག,འཇིག,ཞིག,འཇིག,ཞིགས,PH,,tvd
v-af0084fccf67-PH,xct,འཇིག,འཇིག,བཤིག,གཞིག,ཤིགས,PH,,tvd
v-af0084fccf67-GT,xct,འཇིག,འཇིག,བཤིག,གཞིག,ཤིགས,GT,,tvd
v-b94d47541684-TDC,xct,འཇིག,འཇིག,བཤིག,བཤིག,ཤིག,TDC,,tvd
v-ac51e20170db-TDC,xct,འཇིགས,འཇིགས,འཇིགས,འཇིགས,,TDC,,tvd
v-ac51e20170db-KN,xct,འཇིགས,འཇིགས,འཇིགས,འཇིགས,,KN,,tvd
v-cdc28ad840c6-TDC,xct,འཇིགས,འཇིགས,འཇིགས,འཇིགས,འཇིགས,TDC,,tvd
v-cdc28ad840c6-PH,xct,འཇིགས,འཇིགས,འཇིགས,འཇིགས,འཇིགས,PH,,tvd
v-cdc28ad840c6-GT,xct,འཇིགས,འཇིགས,འཇིགས,འཇིགས,འཇིགས,GT,,tvd
v-529b1ce51343-TDC,xct,འཇིབ,འཇིབ,གཞིབས,གཞིབ,འཇིབས,TDC,,tvd
v-4eea758eddcc-KN,xct,འཇིབ,འཇིབ,བཞིབས,གཞིབ,འཇིབས,KN,,tvd
v-4af9873cf182-TDC,xct,འཇིལ,འཇིལ,བཅིལ,གཞིལ,ཆིལ,TDC,,tvd
v-4af9873cf182-KN,xct,འཇིལ,འཇིལ,བཅིལ,གཞིལ,ཆིལ,KN,,tvd
v-9a69b24fc1e7-GT,xct,འཇིལ,འཇིལ,བཅིལ,གཞིལ,འཇིལ༼ད༽,GT,,tvd
v-87c4a0c18618-TDC,xct,འཇིལ,འཇིལ,འཇིལ,འཇིལ,,TDC,,tvd
v-8dcd168b1d56-TDC,xct,འཇུ,འཇུ,འཇུས,འཇུ,འཇུས,TDC,,tvd
v-8dcd168b1d56-KN,xct,འཇུ,འཇུ,འཇུས,འཇུ,འཇུས,KN,,tvd
v-438359ef64f6-TDC,xct,འཇུ,འཇུ,ཞུ,འཇུ,,TDC,,tvd
v-2856bd72428d-TDC,xct,འཇུག,འཇུག,བཅུག,གཞུག,ཆུག,TDC,,tvd
v-2856bd72428d-PH,xct,འཇུག,འཇུག,བཅུག,གཞུག,ཆུག,PH,,tvd
v-2856bd72428d-GT,xct,འཇུག,འཇུག,བཅུག,གཞུག,ཆུག,GT,,tvd
v-25534943565f-KN,xct,འཇུག,འཇུག,བཅུག,གཞུག,ཆུགས,KN,,tvd
v-a572ba6ef215-TDC,xct,འཇུག,འཇུག,ཞུགས,འཇུག,ཞུགས,TDC,,tvd
v-a572ba6ef215-PH,xct,འཇུག,འཇུག,ཞུགས,འཇུག,ཞུགས,PH,,tvd
v-015ada41b211-KN,xct,འཇུག,འཇུག,ཞུགས,གཞུག,,KN,,tvd
v-72470c6369da-GT,xct,འཇུན,འཇུན,བཅུན,གཅུན,གཅུན༼ད༽,GT,,tvd
v-48ef5fc5fb2e-TDC,xct,འཇུན,འཇུན,བཅུན,གཅུན,ཆུན,TDC,,tvd
v-48ef5fc5fb2e-KN,xct,འཇུན,འཇུན,བཅུན,གཅུན,ཆུན,KN,,tvd
v-6ee3b1b976e5-GT,xct,འཇུམ,འཇུམ,བཅུམ,གཅུམ,འཇུམས,GT,,tvd
v-e36b480e5592-TDC,xct,འཇུམ,འཇུམ,བཅུམ,གཞུམ,ཆུམ,TDC,,tvd
v-768ef58dea76-PH,xct,འཇུམ༼འཇུམས༽,འཇུམ༼འཇུམས༽,བཅུམ,གཞུམ,ཆུམ,PH,,tvd
v-58a4b2dc6aff-TDC,xct,འཇུར,འཇུར,བཅུར,གཅུར,ཆུར,TDC,,tvd
v-58a4b2dc6aff-PH,xct,འཇུར,འཇུར,བཅུར,གཅུར,ཆུར,PH,,tvd
v-8930d832a20c-GT,xct,འཇུར,འཇུར,བཅུར,གཅུར,འཇུར༼ད༽,GT,,tvd
v-95fcce180488-TDC,xct,འཇེབས,འཇེབས,འཇེབས,འཇེབས,,TDC,,tvd
v-ad080777df06-TDC,xct,འཇོ,འཇོ,བཞོས,བཞོ,འཇོས,TDC,,tvd
v-3912e71747f5-KN,xct,འཇོ,འཇོ,བཞོས,བཞོ,ཞོས,KN,,tvd
v-d5c2f056a330-TDC,xct,འཇོག,འཇོག,བཞག,གཞག,ཞོག,TDC,,tvd
v-d5c2f056a330-PH,xct,འཇོག,འཇོག,བཞག,གཞག,ཞོག,PH,,tvd
v-d5c2f056a330-KN,xct,འཇོག,འཇོག,བཞག,གཞག,ཞོག,KN,,tvd
v-a7d9091c22f0-TDC,xct,འཇོག,འཇོག,བཞོགས,གཞོག,ཞོགས,TDC,,tvd
v-da7169dd4d54-TDC,xct,འཇོང,འཇོང,འཇངས,འཇང,འཇོངས,TDC,,tvd
v-b267ae589134-TDC,xct,འཇོམས,འཇོམས,བཅོམ,གཞོམ,ཆོམ,TDC,,tvd
v-b267ae589134-PH,xct,འཇོམས,འཇོམས,བཅོམ,གཞོམ,ཆོམ,PH,,tvd
v-4613e877a03d-GT,xct,འཇོམས,འཇོམས,བཅོམ,གཞོམ,ཆོམས,GT,,tvd
v-4613e877a03d-KN,xct,འཇོམས,འཇོམས,བཅོམ,གཞོམ,ཆོམས,KN,,tvd
v-c3d4ba3ce58f-TDC,xct,འཇོལ,འཇོལ,འཇོལ,འཇོལ,,TDC,,tvd
v-85543ed6273a-GT,xct,རྗིད,རྗིད,རྗིད,རྗིད,རྗིད,GT,,tvd
v-48fc104351cb-GT,xct,རྗུད,རྗུད,རྗུད,རྗུད,རྗུད,GT,,tvd
v-569d08e00499-TDC,xct,རྗེ,རྗེ,བརྗེས,བརྗེ,རྗེས,TDC,,tvd
v-569d08e00499-PH,xct,རྗེ,རྗེ,བརྗེས,བརྗེ,རྗེས,PH,,tvd
v-569d08e00499-KN,xct,རྗེ,རྗེ,བརྗེས,བརྗེ,རྗེས,KN,,tvd
v-de07109be279-GT,xct,རྗེད,རྗེད,རྗེད,རྗེད,རྗེད,GT,,tvd
v-38f2a0c4d0f9-TDC,xct,རྗེད,རྗེད,བརྗེད,བརྗེད,རྗེད,TDC,,tvd
v-38f2a0c4d0f9-PH,xct,རྗེད,རྗེད,བརྗེད,བརྗེད,རྗེད,PH,,tvd
v-38f2a0c4d0f9-KN,xct,རྗེད,རྗེད,བརྗེད,བརྗེད,རྗེད,KN,,tvd
v-314cd8f43698-TDC,xct,རྗོད,རྗོད,བརྗོད,བརྗོད,རྗོད,TDC,,tvd
v-314cd8f43698-PH,xct,རྗོད,རྗོད,བརྗོད,བརྗོད,རྗོད,PH,,tvd
v-314cd8f43698-GT,xct,རྗོད,རྗོད,བརྗོད,བརྗོད,རྗོད,GT,,tvd
v-314cd8f43698-KN,xct,རྗོད,རྗོད,བརྗོད,བརྗོད,རྗོད,KN,,tvd
v-5a4d3a956ba7-TDC,xct,བརྗིད,བརྗིད,བརྗིད,བརྗིད,,TDC,,tvd
v-45070c2d31b2-TDC,xct,བརྗིད,བརྗིད,བརྗིད,བརྗིད,བརྗིད,TDC,,tvd
v-45070c2d31b2-PH,xct,བརྗིད,བརྗིད,བརྗིད,བརྗིད,བརྗིད,PH,,tvd
v-45070c2d31b2-GT,xct,བརྗིད,བརྗིད,བརྗིད,བརྗིད,བརྗིད,GT,,tvd
v-f8e91379b7ce-GT,xct,བརྗེ,བརྗེ,བརྗེས,བརྗེ,བརྗེས,GT,,tvd
v-93998ed5abc1-TDC,xct,བརྗེད,བརྗེད,བརྗེད,བརྗེད,,TDC,,tvd
v-93998ed5abc1-PH,xct,བརྗེད,བརྗེད,བརྗེད,བརྗེད,,PH,,tvd
v-93998ed5abc1-KN,xct,བརྗེད,བརྗེད,བརྗེད,བརྗེད,,KN,,tvd
v-18998a1b05d3-GT,xct,བརྗེད,བརྗེད,བརྗེད,བརྗེད,བརྗེད,GT,,tvd
v-7753c941f75d-TDC,xct,ཉ,ཉ,ཉ,ཉ,,TDC,,tvd
v-94872404f487-GT,xct,ཉན,ཉན,ཉན༼ད༽,ཉན,ཉོན༼ད༽,GT,,tvd
v-d22f21bd7156-TDC,xct,ཉན,ཉན,མཉན,མཉན,ཉོན,TDC,,tvd
v-d22f21bd7156-PH,xct,ཉན,ཉན,མཉན,མཉན,ཉོན,PH,,tvd
v-d22f21bd7156-KN,xct,ཉན,ཉན,མཉན,མཉན,ཉོན,KN,,tvd
v-b870928dd61b-TDC,xct,ཉམས,ཉམས,ཉམས,ཉམས,,TDC,,tvd
v-b870928dd61b-PH,xct,ཉམས,ཉམས,ཉམས,ཉམས,,PH,,tvd
v-b870928dd61b-KN,xct,ཉམས,ཉམས,ཉམས,ཉམས,,KN,,tvd
v-a3141cdd94e6-GT,xct,ཉམས,ཉམས,ཉམས,ཉམས,ཉམས,GT,,tvd
v-2677560c60fe-GT,xct,ཉར,ཉར,ཉར༼ད༽,ཉར,ཉར༼ད༽,GT,,tvd
v-173719bfcc9b-TDC,xct,ཉར,ཉར,ཉར,ཉར,ཉོར,TDC,,tvd
v-173719bfcc9b-KN,xct,ཉར,ཉར,ཉར,ཉར,ཉོར,KN,,tvd
v-6a33bff4425a-GT,xct,ཉལ,ཉལ,ཉལ༼ད༽,ཉལ,ཉོལ༼ད༽,GT,,tvd
v-5cb5fcd054a4-TDC,xct,ཉལ,ཉལ,ཉལ,ཉལ,ཉོལ,TDC,,tvd
v-5cb5fcd054a4-KN,xct,ཉལ,ཉལ,ཉལ,ཉལ,ཉོལ,KN,,tvd
v-7df236248e1d-GT,xct,ཉིལ,ཉིལ,ཉིལ༼ད༽,ཉིལ,ཉིལ༼ད༽,GT,,tvd
v-cbd5a109c9b0-TDC,xct,ཉིལ,ཉིལ,ཉིལ,ཉིལ,,TDC,,tvd
v-f34e94931ef9-TDC,xct,ཉུག,ཉུག,ཉུགས,ཉུག,ཉུགས,TDC,,tvd
v-f34e94931ef9-PH,xct,ཉུག,ཉུག,ཉུགས,ཉུག,ཉུགས,PH,,tvd
v-f34e94931ef9-GT,xct,ཉུག,ཉུག,ཉུགས,ཉུག,ཉུགས,GT,,tvd
v-f34e94931ef9-KN,xct,ཉུག,ཉུག,ཉུགས,ཉུག,ཉུགས,KN,,tvd
v-1b468233173d-GT,xct,ཉུལ,ཉུལ,ཉུལ༼ད༽,ཉུལ,ཉུལ༼ད༽,GT,,tvd
v-4ebfe184a74f-TDC,xct,ཉུལ,ཉུལ,ཉུལ,ཉུལ,ཉུལ,TDC,,tvd
v-15a9ebb9419e-PH,xct,ཉེ,ཉེ,ཉེ,ཉེ,,PH,,tvd
v-8585b6128a30-GT,xct,ཉེ,ཉེ,ཉེ,ཉེ,ཉེ,GT,,tvd
v-0ec9c03aef54-TDC,xct,ཉེད,ཉེད,ཉེད,ཉེད,ཉེད,TDC,,tvd
v-76926bd5db8e-GT,xct,ཉེན,ཉེན,ཉེན༼ད༽,ཉེན,ཉེན༼ད༽,GT,,tvd
v-fdb290eb707a-TDC,xct,ཉེན,ཉེན,ཉེན,ཉེན,,TDC,,tvd
v-b7af5bf39b41-TDC,xct,ཉེས,ཉེས,ཉེས,ཉེས,,TDC,,tvd
v-b7af5bf39b41-PH,xct,ཉེས,ཉེས,ཉེས,ཉེས,,PH,,tvd
v-0b3c1b5f5445-GT,xct,ཉེས,ཉེས,ཉེས,ཉེས,ཉེས,GT,,tvd
v-0b3c1b5f5445-KN,xct,ཉེས,ཉེས,ཉེས,ཉེས,ཉེས,KN,,tvd
v-f1a445a59b44-TDC,xct,ཉོ,ཉོ,ཉོས,ཉོ,ཉོས,TDC,,tvd
v-f1a445a59b44-PH,xct,ཉོ,ཉོ,ཉོས,ཉོ,ཉོས,PH,,tvd
v-f1a445a59b44-GT,xct,ཉོ,ཉོ,ཉོས,ཉོ,ཉོས,GT,,tvd
v-f1a445a59b44-KN,xct,ཉོ,ཉོ,ཉོས,ཉོ,ཉོས,KN,,tvd
v-7715171c4ef6-PH,xct,ཉོག,ཉོག,ཉོགས,ཉོག,ཉོགས,PH,,tvd
v-7715171c4ef6-GT,xct,ཉོག,ཉོག,ཉོགས,ཉོག,ཉོགས,GT,,tvd
v-0cd9791c0274-TDC,xct,ཉོབ,ཉོབ,ཉོབ,ཉོབ,,TDC,,tvd
v-900ea9eba24b-GT,xct,ཉོབ,ཉོབ,ཉོབ༼ཉོབས༽,ཉོབ,ཉོབ༼ཉོབས༽,GT,,tvd
v-5295bbc8fa48-GT,xct,ཉོར,ཉོར,ཉོར༼ད༽,ཉོར,ཉོར༼ད༽,GT,,tvd
v-7c8a5a713a6f-TDC,xct,གཉིད,གཉིད,གཉིད,གཉིད,,TDC,,tvd
v-febc1a258358-GT,xct,གཉུལ,གཉུལ,གཉུལ༼ད༽,གཉུལ,གཉུལ༼ད༽,GT,,tvd
v-da404fe913d1-TDC,xct,གཉུལ,གཉུལ,གཉུལ,གཉུལ,གཉུལ,TDC,,tvd
v-da404fe913d1-KN,xct,གཉུལ,གཉུལ,གཉུལ,གཉུལ,གཉུལ,KN,,tvd
v-a7b7da13ab9b-GT,xct,གཉེག,གཉེག,གཉགས,གཉག,གཉེགས,GT,,tvd
v-7a9ccbad5046-GT,xct,གཉེར,གཉེར,གཉེར༼ད༽,གཉེར,གཉེར༼ད༽,GT,,tvd
v-42fd2bc1b463-TDC,xct,གཉེར,གཉེར,གཉེར,གཉེར,གཉེར,TDC,,tvd
v-42fd2bc1b463-PH,xct,གཉེར,གཉེར,གཉེར,གཉེར,གཉེར,PH,,tvd
v-42fd2bc1b463-KN,xct,གཉེར,གཉེར,གཉེར,གཉེར,གཉེར,KN,,tvd
v-c38767b02c07-TDC,xct,གཉོག,གཉོག,གཉགས,གཉག,གཉོགས,TDC,,tvd
v-c38767b02c07-KN,xct,གཉོག,གཉོག,གཉགས,གཉག,གཉོགས,KN,,tvd
v-2dd3a2932655-GT,xct,མཉན,མཉན,མཉན༼ད༽,མཉན,མཉན༼ད༽,GT,,tvd
v-456a367771da-PH,xct,མཉན,མཉན,མཉན,མཉན,མཉན,PH,,tvd
v-84bdc262cd44-KN,xct,མཉམ,མཉམ,མཉམ,ཉམ,,KN,,tvd
v-76e8dd875c04-GT,xct,མཉམ,མཉམ,མཉམ,མཉམ,མཉམ,GT,,tvd
v-297511331bda-TDC,xct,མཉེད,མཉེད,མཉེས,མཉེ,མཉེས,TDC,,tvd
v-297511331bda-KN,xct,མཉེད,མཉེད,མཉེས,མཉེ,མཉེས,KN,,tvd
v-6c903ab553b8-GT,xct,མཉེལ,མཉེལ,མཉེལ༼ད༽,མཉེལ,མཉེལ༼ད༽,GT,,tvd
v-d88ab57e99f1-TDC,xct,མཉེལ,མཉེལ,མཉེལ,མཉེལ,,TDC,,tvd
v-d88ab57e99f1-KN,xct,མཉེལ,མཉེལ,མཉེལ,མཉེལ,,KN,,tvd
v-638d199bb93e-TDC,xct,མཉེས,མཉེས,མཉེས,མཉེས,,TDC,,tvd
v-638d199bb93e-PH,xct,མཉེས,མཉེས,མཉེས,མཉེས,,PH,,tvd
v-809246378a57-GT,xct,མཉེས,མཉེས,མཉེས,མཉེས,མཉེས,GT,,tvd
v-809246378a57-KN,xct,མཉེས,མཉེས,མཉེས,མཉེས,མཉེས,KN,,tvd
v-15171022ba2a-TDC,xct,རྙ,རྙ,བརྙས,བརྙ,རྙོས,TDC,,tvd
v-15171022ba2a-PH,xct,རྙ,རྙ,བརྙས,བརྙ,རྙོས,PH,,tvd
v-15171022ba2a-GT,xct,རྙ,རྙ,བརྙས,བརྙ,རྙོས,GT,,tvd
v-3ba1453dd534-GT,xct,རྙན,རྙན,བརྙན༼ད༽,བརྙན,རྙན༼ད༽,GT,,tvd
v-7cb32bfc9abd-TDC,xct,རྙན,རྙན,བརྙན,བརྙན,རྙོན,TDC,,tvd
v-e4df625b9b0b-PH,xct,རྙས,རྙས,བརྙས,བརྙས,རྙས,PH,,tvd
v-e4df625b9b0b-GT,xct,རྙས,རྙས,བརྙས,བརྙས,རྙས,GT,,tvd
v-34fd44379c33-GT,xct,རྙིང,རྙིང,བརྙིངས,བརྙིང,རྙིངས,GT,,tvd
v-79c28e6f1f59-TDC,xct,རྙིད,རྙིད,རྙིད,རྙིད,,TDC,,tvd
v-79c28e6f1f59-KN,xct,རྙིད,རྙིད,རྙིད,རྙིད,,KN,,tvd
v-6b088e540e9e-TDC,xct,རྙེད,རྙེད,རྙེད,རྙེད,,TDC,,tvd
v-6b088e540e9e-KN,xct,རྙེད,རྙེད,རྙེད,རྙེད,,KN,,tvd
v-6229d46908cd-PH,xct,རྙེད,རྙེད,བརྙེས,བརྙེད,རྙེས,PH,,tvd
v-6229d46908cd-GT,xct,རྙེད,རྙེད,བརྙེས,བརྙེད,རྙེས,GT,,tvd
v-5cff04d4f98e-PH,xct,རྙོག,རྙོག,བརྙོགས,བརྙོག,,PH,,tvd
v-721da1b5a460-GT,xct,རྙོག,རྙོག,བརྙོགས,བརྙོག,རྙོགས,GT,,tvd
v-cd442cfd8277-TDC,xct,རྙོང,རྙོང,བརྙངས,བརྙང,རྙོངས,TDC,,tvd
v-cd442cfd8277-GT,xct,རྙོང,རྙོང,བརྙངས,བརྙང,རྙོངས,GT,,tvd
v-cd442cfd8277-KN,xct,རྙོང,རྙོང,བརྙངས,བརྙང,རྙོངས,KN,,tvd
v-7f83c810d596-GT,xct,རྙོང,རྙོང,བརྙོངས,བརྙོང,རྙོངས,GT,,tvd
v-6510d0d05f7d-TDC,xct,རྙོབ,རྙོབ,རྙོབ,རྙོབ,,TDC,,tvd
v-2659ba275092-GT,xct,རྙོབ,རྙོབ,བརྙབས,བརྙབ,རྙོབས,GT,,tvd
v-9290c6fe40d7-PH,xct,སྙག,སྙག,བསྙགས,བསྙག,སྙགས,PH,,tvd
v-9290c6fe40d7-GT,xct,སྙག,སྙག,བསྙགས,བསྙག,སྙགས,GT,,tvd
