ID,Char,Language_ID,Count,Source
classical-modern-lzh-U55FC,嗼,lzh,2,classical-modern
classical-modern-cmn-U55FD,嗽,cmn,154,classical-modern
classical-modern-lzh-U55FD,嗽,lzh,41,classical-modern
classical-modern-cmn-U55FE,嗾,cmn,5,classical-modern
classical-modern-lzh-U55FE,嗾,lzh,66,classical-modern
classical-modern-cmn-U5600,嘀,cmn,3,classical-modern
classical-modern-lzh-U5600,嘀,lzh,1,classical-modern
classical-modern-lzh-U5601,嘁,lzh,1,classical-modern
classical-modern-lzh-U5602,嘂,lzh,2,classical-modern
classical-modern-lzh-U5604,嘄,lzh,3,classical-modern
classical-modern-lzh-U5606,嘆,lzh,3455,classical-modern
classical-modern-cmn-U5608,嘈,cmn,40,classical-modern
classical-modern-lzh-U5608,嘈,lzh,5,classical-modern
classical-modern-cmn-U5609,嘉,cmn,6639,classical-modern
classical-modern-lzh-U5609,嘉,lzh,7436,classical-modern
classical-modern-cmn-U560E,嘎,cmn,7,classical-modern
classical-modern-cmn-U560F,嘏,cmn,150,classical-modern
classical-modern-lzh-U560F,嘏,lzh,159,classical-modern
classical-modern-lzh-U5610,嘐,lzh,2,classical-modern
classical-modern-cmn-U5611,嘑,cmn,2,classical-modern
classical-modern-lzh-U5611,嘑,lzh,1,classical-modern
classical-modern-cmn-U5612,嘒,cmn,2,classical-modern
classical-modern-lzh-U5612,嘒,lzh,5,classical-modern
classical-modern-lzh-U5614,嘔,lzh,248,classical-modern
classical-modern-lzh-U5616,嘖,lzh,14,classical-modern
classical-modern-cmn-U5618,嘘,cmn,95,classical-modern
classical-modern-cmn-U561B,嘛,cmn,78,classical-modern
classical-modern-lzh-U561B,嘛,lzh,7,classical-modern
classical-modern-cmn-U561F,嘟,cmn,13,classical-modern
classical-modern-cmn-U5624,嘤,cmn,10,classical-modern
classical-modern-lzh-U5629,嘩,lzh,217,classical-modern
classical-modern-lzh-U562C,嘬,lzh,5,classical-modern
classical-modern-cmn-U562D,嘭,cmn,2,classical-modern
classical-modern-lzh-U562F,嘯,lzh,216,classical-modern
classical-modern-lzh-U5630,嘰,lzh,4,classical-modern
classical-modern-cmn-U5631,嘱,cmn,628,classical-modern
classical-modern-lzh-U5631,嘱,lzh,120,classical-modern
classical-modern-cmn-U5632,嘲,cmn,400,classical-modern
classical-modern-lzh-U5632,嘲,lzh,182,classical-modern
classical-modern-cmn-U5634,嘴,cmn,1125,classical-modern
classical-modern-lzh-U5634,嘴,lzh,221,classical-modern
classical-modern-lzh-U5635,嘵,lzh,5,classical-modern
classical-modern-cmn-U5636,嘶,cmn,82,classical-modern
classical-modern-lzh-U5636,嘶,lzh,44,classical-modern
classical-modern-lzh-U5638,嘸,lzh,1,classical-modern
classical-modern-cmn-U5639,嘹,cmn,13,classical-modern
classical-modern-lzh-U5639,嘹,lzh,7,classical-modern
classical-modern-cmn-U563B,嘻,cmn,67,classical-modern
classical-modern-lzh-U563B,嘻,lzh,76,classical-modern
classical-modern-lzh-U563D,嘽,lzh,7,classical-modern
classical-modern-lzh-U563E,嘾,lzh,1,classical-modern
classical-modern-cmn-U563F,嘿,cmn,16,classical-modern
classical-modern-lzh-U563F,嘿,lzh,104,classical-modern
classical-modern-cmn-U5640,噀,cmn,2,classical-modern
classical-modern-lzh-U5640,噀,lzh,40,classical-modern
classical-modern-lzh-U5641,噁,lzh,2,classical-modern
classical-modern-lzh-U5642,噂,lzh,18,classical-modern
classical-modern-lzh-U5645,噅,lzh,2,classical-modern
classical-modern-lzh-U5646,噆,lzh,7,classical-modern
classical-modern-lzh-U5647,噇,lzh,3,classical-modern
classical-modern-lzh-U5649,噉,lzh,48,classical-modern
classical-modern-cmn-U564C,噌,cmn,1,classical-modern
classical-modern-cmn-U564D,噍,cmn,3,classical-modern
classical-modern-lzh-U564D,噍,lzh,58,classical-modern
classical-modern-cmn-U564E,噎,cmn,47,classical-modern
classical-modern-lzh-U564E,噎,lzh,42,classical-modern
classical-modern-lzh-U564F,噏,lzh,7,classical-modern
classical-modern-lzh-U5653,噓,lzh,69,classical-modern
classical-modern-cmn-U5654,噔,cmn,3,classical-modern
classical-modern-lzh-U5654,噔,lzh,3,classical-modern
classical-modern-cmn-U5658,噘,cmn,7,classical-modern
classical-modern-lzh-U5658,噘,lzh,2,classical-modern
classical-modern-cmn-U5659,噙,cmn,2,classical-modern
classical-modern-cmn-U565C,噜,cmn,6,classical-modern
classical-modern-lzh-U565E,噞,lzh,2,classical-modern
classical-modern-lzh-U5660,噠,lzh,40,classical-modern
classical-modern-lzh-U5661,噡,lzh,2,classical-modern
classical-modern-cmn-U5662,噢,cmn,10,classical-modern
classical-modern-lzh-U5663,噣,lzh,8,classical-modern
classical-modern-cmn-U5664,噤,cmn,17,classical-modern
classical-modern-lzh-U5664,噤,lzh,46,classical-modern
classical-modern-lzh-U5665,噥,lzh,1,classical-modern
classical-modern-lzh-U5666,噦,lzh,49,classical-modern
classical-modern-cmn-U5668,器,cmn,9166,classical-modern
classical-modern-lzh-U5668,器,lzh,5933,classical-modern
classical-modern-cmn-U5669,噩,cmn,122,classical-modern
classical-modern-lzh-U5669,噩,lzh,51,classical-modern
classical-modern-cmn-U566A,噪,cmn,174,classical-modern
classical-modern-lzh-U566A,噪,lzh,587,classical-modern
classical-modern-cmn-U566B,噫,cmn,26,classical-modern
classical-modern-lzh-U566B,噫,lzh,90,classical-modern
classical-modern-cmn-U566C,噬,cmn,135,classical-modern
classical-modern-lzh-U566C,噬,lzh,269,classical-modern
classical-modern-cmn-U566D,噭,cmn,1,classical-modern
classical-modern-lzh-U566D,噭,lzh,9,classical-modern
classical-modern-lzh-U566E,噮,lzh,1,classical-modern
classical-modern-cmn-U5670,噰,cmn,2,classical-modern
classical-modern-lzh-U5670,噰,lzh,1,classical-modern
classical-modern-cmn-U5671,噱,cmn,4,classical-modern
classical-modern-lzh-U5671,噱,lzh,18,classical-modern
classical-modern-lzh-U5672,噲,lzh,273,classical-modern
classical-modern-lzh-U5674,噴,lzh,95,classical-modern
classical-modern-lzh-U5676,噶,lzh,1,classical-modern
classical-modern-cmn-U5679,噹,cmn,1,classical-modern
classical-modern-cmn-U567B,噻,cmn,1,classical-modern
classical-modern-cmn-U567C,噼,cmn,1,classical-modern
classical-modern-lzh-U5682,嚂,lzh,3,classical-modern
classical-modern-lzh-U5683,嚃,lzh,1,classical-modern
classical-modern-lzh-U5684,嚄,lzh,2,classical-modern
classical-modern-cmn-U5685,嚅,cmn,2,classical-modern
classical-modern-lzh-U5685,嚅,lzh,4,classical-modern
classical-modern-cmn-U5686,嚆,cmn,1,classical-modern
classical-modern-lzh-U5686,嚆,lzh,3,classical-modern
classical-modern-cmn-U5687,嚇,cmn,1,classical-modern
classical-modern-lzh-U5687,嚇,lzh,1,classical-modern
classical-modern-lzh-U5688,嚈,lzh,34,classical-modern
classical-modern-lzh-U568A,嚊,lzh,2,classical-modern
classical-modern-lzh-U568C,嚌,lzh,49,classical-modern
classical-modern-cmn-U568E,嚎,cmn,65,classical-modern
classical-modern-cmn-U568F,嚏,cmn,46,classical-modern
classical-modern-lzh-U568F,嚏,lzh,46,classical-modern
classical-modern-lzh-U5690,嚐,lzh,1,classical-modern
classical-modern-cmn-U5693,嚓,cmn,3,classical-modern
classical-modern-lzh-U5695,嚕,lzh,3,classical-modern
classical-modern-lzh-U5696,嚖,lzh,1,classical-modern
classical-modern-lzh-U5697,嚗,lzh,2,classical-modern
classical-modern-lzh-U5699,嚙,lzh,249,classical-modern
classical-modern-cmn-U569A,嚚,cmn,7,classical-modern
classical-modern-lzh-U569A,嚚,lzh,33,classical-modern
classical-modern-lzh-U569C,嚜,lzh,1,classical-modern
classical-modern-lzh-U569E,嚞,lzh,7,classical-modern
classical-modern-cmn-U56A3,嚣,cmn,667,classical-modern
classical-modern-lzh-U56A5,嚥,lzh,1,classical-modern
classical-modern-lzh-U56A6,嚦,lzh,1,classical-modern
classical-modern-lzh-U56A8,嚨,lzh,23,classical-modern
classical-modern-lzh-U56AA,嚪,lzh,1,classical-modern
classical-modern-lzh-U56AC,嚬,lzh,28,classical-modern
classical-modern-cmn-U56AD,嚭,cmn,59,classical-modern
classical-modern-lzh-U56AD,嚭,lzh,80,classical-modern
classical-modern-lzh-U56AF,嚯,lzh,1,classical-modern
classical-modern-lzh-U56B2,嚲,lzh,8,classical-modern
classical-modern-lzh-U56B3,嚳,lzh,84,classical-modern
classical-modern-lzh-U56B4,嚴,lzh,5558,classical-modern
classical-modern-lzh-U56B6,嚶,lzh,8,classical-modern
classical-modern-cmn-U56B7,嚷,cmn,103,classical-modern
classical-modern-cmn-U56BB,嚻,cmn,6,classical-modern
classical-modern-lzh-U56BB,嚻,lzh,1,classical-modern
classical-modern-cmn-U56BC,嚼,cmn,111,classical-modern
classical-modern-lzh-U56BC,嚼,lzh,70,classical-modern
classical-modern-lzh-U56BE,嚾,lzh,1,classical-modern
classical-modern-cmn-U56BF,嚿,cmn,1,classical-modern
classical-modern-lzh-U56C0,囀,lzh,11,classical-modern
classical-modern-lzh-U56C1,囁,lzh,13,classical-modern
classical-modern-lzh-U56C2,囂,lzh,604,classical-modern
classical-modern-lzh-U56C5,囅,lzh,4,classical-modern
classical-modern-lzh-U56C8,囈,lzh,5,classical-modern
classical-modern-cmn-U56CA,囊,cmn,539,classical-modern
classical-modern-lzh-U56CA,囊,lzh,887,classical-modern
classical-modern-lzh-U56CB,囋,lzh,5,classical-modern
classical-modern-lzh-U56CF,囏,lzh,1,classical-modern
classical-modern-lzh-U56D0,囐,lzh,1,classical-modern
classical-modern-lzh-U56D3,囓,lzh,1,classical-modern
classical-modern-cmn-U56D4,囔,cmn,3,classical-modern
classical-modern-cmn-U56D7,囗,cmn,2,classical-modern
classical-modern-lzh-U56D7,囗,lzh,96,classical-modern
classical-modern-cmn-U56DA,囚,cmn,3419,classical-modern
classical-modern-lzh-U56DA,囚,lzh,2756,classical-modern
classical-modern-cmn-U56DB,四,cmn,46248,classical-modern
classical-modern-lzh-U56DB,四,lzh,38330,classical-modern
classical-modern-cmn-U56DD,囝,cmn,2,classical-modern
classical-modern-lzh-U56DD,囝,lzh,2,classical-modern
classical-modern-cmn-U56DE,回,cmn,53756,classical-modern
classical-modern-lzh-U56DE,回,lzh,5184,classical-modern
classical-modern-cmn-U56DF,囟,cmn,5,classical-modern
classical-modern-lzh-U56DF,囟,lzh,5,classical-modern
classical-modern-cmn-U56E0,因,cmn,55870,classical-modern
classical-modern-lzh-U56E0,因,lzh,21027,classical-modern
classical-modern-cmn-U56E1,囡,cmn,1,classical-modern
classical-modern-cmn-U56E2,团,cmn,1382,classical-modern
classical-modern-lzh-U56E2,团,lzh,893,classical-modern
classical-modern-cmn-U56E4,囤,cmn,193,classical-modern
classical-modern-lzh-U56E4,囤,lzh,77,classical-modern
classical-modern-lzh-U56EA,囪,lzh,4,classical-modern
classical-modern-cmn-U56EB,囫,cmn,2,classical-modern
classical-modern-lzh-U56EB,囫,lzh,3,classical-modern
classical-modern-cmn-U56ED,园,cmn,2431,classical-modern
classical-modern-lzh-U56ED,园,lzh,1941,classical-modern
classical-modern-lzh-U56EE,囮,lzh,1,classical-modern
classical-modern-cmn-U56F0,困,cmn,6062,classical-modern
classical-modern-lzh-U56F0,困,lzh,2451,classical-modern
classical-modern-cmn-U56F1,囱,cmn,46,classical-modern
classical-modern-cmn-U56F4,围,cmn,9762,classical-modern
classical-modern-cmn-U56F5,囵,cmn,3,classical-modern
classical-modern-cmn-U56F7,囷,cmn,13,classical-modern
classical-modern-lzh-U56F7,囷,lzh,80,classical-modern
classical-modern-cmn-U56F9,囹,cmn,14,classical-modern
classical-modern-lzh-U56F9,囹,lzh,92,classical-modern
classical-modern-cmn-U56FA,固,cmn,6608,classical-modern
classical-modern-lzh-U56FA,固,lzh,9757,classical-modern
classical-modern-cmn-U56FD,国,cmn,90651,classical-modern
classical-modern-cmn-U56FE,图,cmn,7194,classical-modern
classical-modern-lzh-U56FE,图,lzh,6023,classical-modern
classical-modern-cmn-U56FF,囿,cmn,174,classical-modern
classical-modern-lzh-U56FF,囿,lzh,212,classical-modern
classical-modern-cmn-U5701,圁,cmn,1,classical-modern
classical-modern-lzh-U5701,圁,lzh,5,classical-modern
classical-modern-cmn-U5702,圂,cmn,2,classical-modern
classical-modern-lzh-U5702,圂,lzh,4,classical-modern
classical-modern-cmn-U5703,圃,cmn,266,classical-modern
classical-modern-lzh-U5703,圃,lzh,261,classical-modern
classical-modern-cmn-U5704,圄,cmn,17,classical-modern
classical-modern-lzh-U5704,圄,lzh,110,classical-modern
classical-modern-cmn-U5706,圆,cmn,2475,classical-modern
classical-modern-lzh-U5707,圇,lzh,4,classical-modern
classical-modern-cmn-U5708,圈,cmn,744,classical-modern
classical-modern-lzh-U5708,圈,lzh,176,classical-modern
classical-modern-cmn-U5709,圉,cmn,195,classical-modern
classical-modern-lzh-U5709,圉,lzh,359,classical-modern
classical-modern-cmn-U570A,圊,cmn,1,classical-modern
classical-modern-lzh-U570A,圊,lzh,7,classical-modern
classical-modern-lzh-U570B,國,lzh,47159,classical-modern
classical-modern-lzh-U570C,圌,lzh,20,classical-modern
classical-modern-cmn-U570D,圍,cmn,1,classical-modern
classical-modern-lzh-U570D,圍,lzh,6613,classical-modern
classical-modern-cmn-U5712,園,cmn,1,classical-modern
classical-modern-lzh-U5712,園,lzh,2,classical-modern
classical-modern-lzh-U5713,圓,lzh,1278,classical-modern
classical-modern-cmn-U571C,圜,cmn,324,classical-modern
classical-modern-lzh-U571C,圜,lzh,514,classical-modern
classical-modern-lzh-U571D,圝,lzh,1,classical-modern
classical-modern-lzh-U571E,圞,lzh,1,classical-modern
classical-modern-cmn-U571F,土,cmn,13848,classical-modern
classical-modern-lzh-U571F,土,lzh,9221,classical-modern
classical-modern-lzh-U5720,圠,lzh,1,classical-modern
classical-modern-cmn-U5723,圣,cmn,11674,classical-modern
classical-modern-cmn-U5728,在,cmn,168105,classical-modern
classical-modern-lzh-U5728,在,lzh,36239,classical-modern
classical-modern-cmn-U5729,圩,cmn,52,classical-modern
classical-modern-lzh-U5729,圩,lzh,58,classical-modern
classical-modern-cmn-U572A,圪,cmn,3,classical-modern
classical-modern-lzh-U572A,圪,lzh,3,classical-modern
classical-modern-lzh-U572C,圬,lzh,14,classical-modern
classical-modern-cmn-U572D,圭,cmn,1232,classical-modern
classical-modern-lzh-U572D,圭,lzh,687,classical-modern
classical-modern-cmn-U572E,圮,cmn,29,classical-modern
classical-modern-lzh-U572E,圮,lzh,152,classical-modern
classical-modern-cmn-U572F,圯,cmn,13,classical-modern
classical-modern-lzh-U572F,圯,lzh,28,classical-modern
classical-modern-cmn-U5730,地,cmn,84328,classical-modern
classical-modern-lzh-U5730,地,lzh,23714,classical-modern
classical-modern-cmn-U5733,圳,cmn,2,classical-modern
classical-modern-lzh-U5733,圳,lzh,2,classical-modern
classical-modern-lzh-U5735,圵,lzh,1,classical-modern
classical-modern-cmn-U5739,圹,cmn,25,classical-modern
classical-modern-cmn-U573A,场,cmn,3694,classical-modern
classical-modern-cmn-U573B,圻,cmn,88,classical-modern
classical-modern-lzh-U573B,圻,lzh,128,classical-modern
classical-modern-cmn-U573E,圾,cmn,11,classical-modern
classical-modern-lzh-U573E,圾,lzh,3,classical-modern
classical-modern-cmn-U5740,址,cmn,307,classical-modern
classical-modern-lzh-U5740,址,lzh,168,classical-modern
classical-modern-cmn-U5742,坂,cmn,231,classical-modern
classical-modern-lzh-U5742,坂,lzh,286,classical-modern
classical-modern-lzh-U5745,坅,lzh,1,classical-modern
classical-modern-cmn-U5747,均,cmn,3126,classical-modern
classical-modern-lzh-U5747,均,lzh,1937,classical-modern
classical-modern-cmn-U574A,坊,cmn,1195,classical-modern
classical-modern-lzh-U574A,坊,lzh,1245,classical-modern
classical-modern-cmn-U574C,坌,cmn,14,classical-modern
classical-modern-lzh-U574C,坌,lzh,34,classical-modern
classical-modern-cmn-U574D,坍,cmn,109,classical-modern
classical-modern-lzh-U574D,坍,lzh,8,classical-modern
classical-modern-cmn-U574E,坎,cmn,254,classical-modern
classical-modern-lzh-U574E,坎,lzh,294,classical-modern
classical-modern-cmn-U574F,坏,cmn,5444,classical-modern
classical-modern-lzh-U574F,坏,lzh,2012,classical-modern
classical-modern-cmn-U5750,坐,cmn,8507,classical-modern
classical-modern-lzh-U5750,坐,lzh,10903,classical-modern
classical-modern-cmn-U5751,坑,cmn,947,classical-modern
classical-modern-lzh-U5751,坑,lzh,796,classical-modern
classical-modern-cmn-U5757,块,cmn,2884,classical-modern
classical-modern-lzh-U5757,块,lzh,174,classical-modern
classical-modern-cmn-U575A,坚,cmn,8955,classical-modern
classical-modern-cmn-U575B,坛,cmn,1774,classical-modern
classical-modern-lzh-U575B,坛,lzh,1233,classical-modern
classical-modern-cmn-U575C,坜,cmn,4,classical-modern
classical-modern-cmn-U575D,坝,cmn,636,classical-modern
classical-modern-lzh-U575D,坝,lzh,319,classical-modern
classical-modern-cmn-U575E,坞,cmn,1285,classical-modern
classical-modern-cmn-U575F,坟,cmn,1905,classical-modern
classical-modern-cmn-U5760,坠,cmn,1378,classical-modern
classical-modern-cmn-U5761,坡,cmn,1434,classical-modern
classical-modern-lzh-U5761,坡,lzh,1095,classical-modern
classical-modern-cmn-U5764,坤,cmn,477,classical-modern
classical-modern-lzh-U5764,坤,lzh,566,classical-modern
classical-modern-cmn-U5766,坦,cmn,1383,classical-modern
classical-modern-lzh-U5766,坦,lzh,589,classical-modern
classical-modern-cmn-U5768,坨,cmn,2,classical-modern
classical-modern-lzh-U5768,坨,lzh,2,classical-modern
classical-modern-cmn-U5769,坩,cmn,11,classical-modern
classical-modern-lzh-U5769,坩,lzh,5,classical-modern
classical-modern-cmn-U576A,坪,cmn,178,classical-modern
classical-modern-lzh-U576A,坪,lzh,218,classical-modern
classical-modern-cmn-U576B,坫,cmn,13,classical-modern
classical-modern-lzh-U576B,坫,lzh,27,classical-modern
classical-modern-cmn-U576D,坭,cmn,2,classical-modern
classical-modern-lzh-U576D,坭,lzh,1,classical-modern
classical-modern-cmn-U576F,坯,cmn,59,classical-modern
classical-modern-lzh-U576F,坯,lzh,19,classical-modern
classical-modern-lzh-U5770,坰,lzh,19,classical-modern
classical-modern-lzh-U5771,坱,lzh,2,classical-modern
classical-modern-cmn-U5773,坳,cmn,508,classical-modern
classical-modern-lzh-U5773,坳,lzh,503,classical-modern
classical-modern-lzh-U5775,坵,lzh,1,classical-modern
classical-modern-cmn-U5776,坶,cmn,1,classical-modern
classical-modern-lzh-U5776,坶,lzh,3,classical-modern
classical-modern-cmn-U5777,坷,cmn,53,classical-modern
classical-modern-lzh-U5777,坷,lzh,11,classical-modern
classical-modern-lzh-U577A,坺,lzh,2,classical-modern
classical-modern-cmn-U577B,坻,cmn,36,classical-modern
classical-modern-lzh-U577B,坻,lzh,54,classical-modern
classical-modern-cmn-U577C,坼,cmn,28,classical-modern
classical-modern-lzh-U577C,坼,lzh,72,classical-modern
classical-modern-cmn-U577D,坽,cmn,4,classical-modern
classical-modern-lzh-U577D,坽,lzh,3,classical-modern
classical-modern-lzh-U577F,坿,lzh,5,classical-modern
classical-modern-lzh-U5780,垀,lzh,1,classical-modern
classical-modern-cmn-U5782,垂,cmn,2461,classical-modern
classical-modern-lzh-U5782,垂,lzh,3515,classical-modern
classical-modern-cmn-U5783,垃,cmn,29,classical-modern
classical-modern-cmn-U5784,垄,cmn,395,classical-modern
classical-modern-cmn-U5785,垅,cmn,34,classical-modern
classical-modern-cmn-U5786,垆,cmn,12,classical-modern
classical-modern-cmn-U578B,型,cmn,661,classical-modern
classical-modern-lzh-U578B,型,lzh,10,classical-modern
classical-modern-cmn-U578C,垌,cmn,16,classical-modern
classical-modern-cmn-U578D,垍,cmn,7,classical-modern
classical-modern-lzh-U578D,垍,lzh,90,classical-modern
classical-modern-cmn-U578E,垎,cmn,1,classical-modern
classical-modern-lzh-U578E,垎,lzh,2,classical-modern
classical-modern-cmn-U5792,垒,cmn,2098,classical-modern
classical-modern-cmn-U5793,垓,cmn,43,classical-modern
classical-modern-lzh-U5793,垓,lzh,56,classical-modern
classical-modern-lzh-U5794,垔,lzh,7,classical-modern
classical-modern-cmn-U5795,垕,cmn,7,classical-modern
